,file,h_CC,h_LOC,h_bfs,h_churn,h_exp,h_num_bugs,h_num_post,h_num_pre,k_CC,k_LOC,k_bfs,k_churn,k_exp,k_num_bugs,k_num_post,k_num_pre,project,rel
616,/derby/iapi/types/TypeId.java,258,1832,21,50,43.3333333333,3,3,2,258,1142,5,0,16,2,2,0,derby,10.1.1.0
617,/derby/impl/io/CPFile.java,15,124,79,0,40,1,1,0,15,71,79,0,10,1,1,0,derby,10.1.1.0
618,/derby/impl/io/CPStorageFactory.java,9,131,40,0,40,1,1,0,9,48,40,0,10,1,1,0,derby,10.1.1.0
619,/derby/impl/jdbc/BinaryToRawStream.java,8,99,58,0,6.5,1,2,0,8,49,0,0,0,0,0,0,derby,10.1.1.0
620,/derby/impl/jdbc/EmbedClob.java,88,800,13,10,7,1,1,1,88,430,0,0,0,0,0,0,derby,10.1.1.0
621,/derby/impl/jdbc/EmbedDatabaseMetaData.java,227,3214,35,260,50.5,1,2,2,227,978,0,0,0,0,0,0,derby,10.1.1.0
622,/derby/impl/jdbc/EmbedPreparedStatement.java,145,1333,33,0,21,1,1,0,145,643,0,0,0,0,0,0,derby,10.1.1.0
623,/derby/impl/jdbc/EmbedResultSet.java,375,3900,41,2702,36,2,2,1,374,1464,35,0,10,1,1,0,derby,10.1.1.0
624,/derby/impl/jdbc/EmbedStatement.java,137,1469,7,0,2,1,1,0,137,610,0,0,0,0,0,0,derby,10.1.1.0
625,/derby/impl/jdbc/RawToBinaryFormatStream.java,17,133,30,0,10.5,2,2,0,17,68,30,0,16,2,2,0,derby,10.1.1.0
626,/derby/impl/jdbc/ReaderToUTF8Stream.java,28,218,63,20,10.5,2,2,1,28,135,63,0,16,2,2,0,derby,10.1.1.0
627,/derby/impl/jdbc/UTF8Reader.java,58,354,29,0,7,1,1,0,58,242,0,0,0,0,0,0,derby,10.1.1.0
628,/derby/impl/load/ControlInfo.java,62,375,9,0,57,1,1,0,62,266,9,0,10,1,1,0,derby,10.1.1.0
629,/derby/impl/load/ExportWriteData.java,23,207,6,0,57,1,1,0,23,106,6,0,10,1,1,0,derby,10.1.1.0
630,/derby/impl/load/ImportReadData.java,112,919,11,0,57,1,1,0,112,541,11,0,10,1,1,0,derby,10.1.1.0
631,/impl/services/bytecode/BCClass.java,29,404,48,35,60,1,2,1,29,150,48,0,20,2,2,0,derby,10.1.1.0
632,/impl/services/bytecode/BCMethod.java,137,1155,289,202,62.6666666667,1,3,1,137,627,289,0,30,3,3,0,derby,10.1.1.0
633,/impl/services/bytecode/CodeChunk.java,27,419,314,0,62.3333333333,1,3,0,27,282,314,0,30,3,3,0,derby,10.1.1.0
634,/impl/services/bytecode/Conditional.java,6,102,61,0,60,1,2,0,6,40,61,0,20,2,2,0,derby,10.1.1.0
635,/impl/services/bytecode/d_BCValidate.java,20,176,96,0,42,1,1,0,20,111,96,0,10,1,1,0,derby,10.1.1.0
636,/impl/services/cache/Clock.java,229,1828,31,0,2.5,1,2,0,229,1007,31,0,0,2,2,0,derby,10.1.1.0
637,/impl/services/jce/JCECipherFactory.java,98,937,8,0,59,1,1,0,98,533,8,0,10,1,1,0,derby,10.1.1.0
638,/impl/services/locks/LockSet.java,72,645,372,0,14,1,1,0,72,354,372,0,8,1,1,0,derby,10.1.1.0
639,/impl/services/monitor/BaseMonitor.java,322,2201,51,0,35.3333333333,3,3,0,319,1319,48,0,20,2,2,0,derby,10.1.1.0
640,/impl/services/monitor/FileMonitor.java,41,284,26,0,23,2,2,0,41,174,21,0,10,1,1,0,derby,10.1.1.0
641,/impl/services/reflect/DatabaseClasses.java,30,298,63,3,58,2,2,1,29,151,63,0,20,2,2,0,derby,10.1.1.0
642,/impl/services/reflect/ReflectClassesJava2.java,11,101,34,0,38,1,1,0,11,53,34,0,10,1,1,0,derby,10.1.1.0
643,/derby/impl/sql/GenericPreparedStatement.java,104,1219,78,15,18.5,2,2,1,102,581,47,0,6,1,1,0,derby,10.1.1.0
644,/derby/impl/sql/GenericStatement.java,57,612,56,0,43.5,2,2,0,57,375,45,0,6,1,1,0,derby,10.1.1.0
645,/impl/sql/catalog/DD_Version.java,45,701,4,59,44,1,1,0,45,283,4,0,6,1,1,0,derby,10.1.1.0
646,/impl/sql/compile/BinaryOperatorNode.java,57,821,1,49,37,1,1,1,57,401,0,0,0,0,0,0,derby,10.1.1.0
647,/impl/sql/compile/ColumnDefinitionNode.java,88,755,2,21,38,1,1,0,88,404,2,0,10,1,1,0,derby,10.1.1.0
648,/impl/sql/compile/ConditionalNode.java,29,496,23,0,30,1,1,0,28,233,23,0,6,1,1,0,derby,10.1.1.0
649,/impl/sql/compile/DeleteNode.java,63,971,11,0,49,1,1,0,63,576,0,0,0,0,0,0,derby,10.1.1.0
650,/impl/sql/compile/FromBaseTable.java,373,4436,18,13,31,1,1,1,373,2481,18,0,6,1,1,0,derby,10.1.1.0
651,/impl/sql/compile/FromList.java,154,1555,28,110,35,1,1,2,154,821,28,0,6,1,1,0,derby,10.1.1.0
652,/impl/sql/compile/MethodCallNode.java,152,1280,32,164,76,1,1,1,152,696,0,0,0,0,0,0,derby,10.1.1.0
653,/impl/sql/compile/ModifyColumnNode.java,36,342,4,0,42,1,1,0,36,199,4,0,6,1,1,0,derby,10.1.1.0
654,/impl/sql/compile/OptimizerImpl.java,163,1860,126,0,33,1,1,0,163,1067,206,0,12,2,2,0,derby,10.1.1.0
655,/impl/sql/compile/PredicateList.java,400,3872,92,0,39.5,2,2,0,400,2235,92,0,12,2,2,0,derby,10.1.1.0
656,/impl/sql/compile/ProjectRestrictNode.java,124,1684,29,0,35.5,2,2,0,124,795,65,0,18,3,3,0,derby,10.1.1.0
657,/impl/sql/compile/QueryTreeNode.java,149,1624,2,4,38,1,1,0,149,854,2,0,10,1,1,0,derby,10.1.1.0
658,/impl/sql/compile/ResultColumn.java,178,1748,24,0,31,1,1,0,178,880,24,0,6,1,1,0,derby,10.1.1.0
659,/impl/sql/compile/ResultSetNode.java,146,1939,4,6,31,1,1,0,145,850,18,0,12,2,2,0,derby,10.1.1.0
660,/impl/sql/compile/SelectNode.java,172,1976,65,0,35.5,2,2,0,172,977,81,0,18,3,3,0,derby,10.1.1.0
661,/impl/sql/compile/StatementNode.java,14,271,24,0,54,1,1,0,12,120,24,0,10,1,1,0,derby,10.1.1.0
662,/impl/sql/compile/StaticMethodCallNode.java,102,1048,44,501,76,1,1,0,100,556,0,0,0,0,0,0,derby,10.1.1.0
663,/impl/sql/compile/UnionNode.java,35,570,28,0,40,1,1,0,35,262,59,0,12,2,2,0,derby,10.1.1.0
664,/impl/sql/compile/UpdateNode.java,70,1003,13,9,49,1,1,0,70,520,0,0,0,0,0,0,derby,10.1.1.0
665,/impl/sql/execute/AlterTableConstantAction.java,215,2367,8,0,2,1,1,0,215,1578,0,0,0,0,0,0,derby,10.1.1.0
666,/impl/sql/execute/ConstraintConstantAction.java,16,357,4,0,2,1,1,0,16,196,0,0,0,0,0,0,derby,10.1.1.0
667,/impl/sql/execute/CreateAliasConstantAction.java,38,369,2,0,38,1,1,0,38,230,2,0,10,1,1,0,derby,10.1.1.0
668,/impl/sql/execute/CreateTriggerConstantAction.java,16,365,15,0,45,1,1,0,16,213,15,0,6,1,1,0,derby,10.1.1.0
669,/impl/sql/execute/DistinctScalarAggregateResultSet.java,20,406,25,0,41,1,1,0,20,191,25,0,6,1,1,0,derby,10.1.1.0
670,/impl/sql/execute/GenericTriggerExecutor.java,15,219,4,0,2,1,1,0,14,111,0,0,0,0,0,0,derby,10.1.1.0
671,/impl/sql/execute/InsertResultSet.java,196,2357,59,0,32,1,1,0,196,1541,59,0,6,1,1,0,derby,10.1.1.0
672,/impl/sql/execute/JarDDL.java,7,122,3,0,25,1,1,0,7,66,0,0,0,0,0,0,derby,10.1.1.0
673,/store/access/btree/BTreeCostController.java,22,678,7,0,15,1,1,0,22,206,7,0,8,1,1,0,derby,10.1.1.0
674,/store/access/btree/BTreeScan.java,174,2504,4,0,41,1,1,0,172,1197,0,0,0,0,0,0,derby,10.1.1.0
675,/store/access/conglomerate/GenericConglomerateController.java,40,530,15,2,4,1,1,0,40,305,0,0,0,0,0,0,derby,10.1.1.0
676,/store/access/conglomerate/GenericScanController.java,103,1497,4,27,41,1,1,0,103,661,0,0,0,0,0,0,derby,10.1.1.0
677,/store/access/heap/Heap.java,57,1109,4,28,41,1,1,0,57,591,0,0,0,0,0,0,derby,10.1.1.0
678,/impl/store/raw/RawStore.java,140,1320,395,21,20.25,4,4,1,140,893,6,0,0,1,1,0,derby,10.1.1.0
679,/store/raw/data/BaseDataFileFactory.java,258,2334,811,50,9.33333333333,2,3,0,258,1439,10,0,0,1,1,0,derby,10.1.1.0
680,/store/raw/data/CachedPage.java,63,724,570,0,17,1,1,0,58,350,570,0,8,1,1,0,derby,10.1.1.0
681,/store/raw/data/FileContainer.java,258,3180,21,18,23,1,1,0,252,1643,0,0,0,0,0,0,derby,10.1.1.0
682,/store/raw/data/RAFContainer.java,111,1111,51,34,18,2,2,0,111,647,0,0,0,0,0,0,derby,10.1.1.0
683,/store/raw/data/RememberBytesInputStream.java,23,215,63,0,11,1,1,0,23,87,63,0,8,1,1,0,derby,10.1.1.0
684,/store/raw/data/StoredPage.java,729,8993,7,51,11,1,1,0,729,4815,7,0,8,1,1,0,derby,10.1.1.0
685,/store/raw/log/FileLogger.java,130,1606,17,6,19,1,1,0,130,958,17,0,8,1,1,0,derby,10.1.1.0
686,/store/raw/log/LogToFile.java,484,4828,4,372,65,1,1,1,484,2719,0,0,0,0,0,0,derby,10.1.1.0
687,/store/raw/log/Scan.java,121,1231,62,103,19,1,1,0,121,673,62,0,8,1,1,0,derby,10.1.1.0
688,/store/raw/xact/TransactionTable.java,103,981,20,5,20,1,1,0,103,516,20,0,8,1,1,0,derby,10.1.1.0
689,/apache/derby/jdbc/InternalDriver.java,47,498,8,498,15,3,2,0,42,237,10,0,27,3,3,0,derby,10.1.1.0
690,/apache/derby/jdbc/XAStatementControl.java,21,195,10,0,70,1,1,0,21,107,10,0,10,1,1,0,derby,10.1.1.0
691,/iapi/tools/i18n/LocalizedInput.java,5,46,3,0,57,1,1,0,5,24,3,0,10,1,1,0,derby,10.1.1.0
692,/iapi/tools/i18n/LocalizedOutput.java,5,45,2,0,57,1,1,0,5,24,2,0,10,1,1,0,derby,10.1.1.0
693,/iapi/tools/i18n/LocalizedResource.java,101,496,51,0,34.5,2,2,0,101,435,51,0,19,2,2,0,derby,10.1.1.0
694,/impl/tools/ij/xaHelper.java,92,612,2,29,15,1,1,0,92,437,0,0,0,0,0,0,derby,10.1.1.0
695,/derby/iapi/types/SqlXmlUtil.java,39,771,63,915,1.5,1,2,4,39,265,63,230,0,2,2,4,derby,10.2.1.6
696,/derby/impl/jdbc/SQLExceptionFactory40.java,13,140,25,60,83,2,2,0,13,57,9,11,69,1,1,1,derby,10.2.1.6
697,/impl/services/monitor/StorageFactoryService.java,122,905,47,0,159.5,1,2,0,122,696,0,11,0,0,0,1,derby,10.2.1.6
698,/impl/sql/catalog/SYSCOLPERMSRowFactory.java,24,321,3,98,73,1,1,0,24,226,0,14,0,0,0,2,derby,10.2.1.6
699,/derby/client/am/BlobLocatorInputStream.java,14,211,3,240,158,1,1,0,14,85,0,37,0,0,0,1,derby,10.3.1.4
700,/derby/client/am/ClobLocatorInputStream.java,14,203,3,211,158,1,1,0,14,74,0,26,0,0,0,1,derby,10.3.1.4
701,/derby/client/net/NaiveTrustManager.java,6,106,53,0,34,1,1,0,6,43,53,0,34,1,1,0,derby,10.3.1.4
702,/derby/impl/drda/NaiveTrustManager.java,6,106,52,0,34,1,1,0,6,43,52,0,34,1,1,0,derby,10.3.1.4
703,/derby/iapi/types/CollatorSQLChar.java,14,188,12,542,52,1,1,0,14,77,12,0,30,1,1,0,derby,10.3.1.4
704,/derby/iapi/types/CollatorSQLClob.java,14,189,12,225,52,1,1,0,14,77,12,0,30,1,1,0,derby,10.3.1.4
705,/derby/iapi/types/CollatorSQLLongvarchar.java,14,190,12,218,52,1,1,0,14,77,12,0,30,1,1,0,derby,10.3.1.4
706,/derby/iapi/types/CollatorSQLVarchar.java,15,196,12,232,52,1,1,1,15,83,12,7,30,1,1,1,derby,10.3.1.4
707,/derby/iapi/types/WorkHorseForCollatorDatatypes.java,20,287,28,302,40,1,1,1,20,139,28,24,30,1,1,1,derby,10.3.1.4
708,/pig/piggybank/storage/CSVExcelStorage.java,62,706,32,0,28,1,1,0,62,319,0,0,0,0,0,0,pig,0.10.0
709,/piggybank/storage/avro/AvroSchema2Pig.java,24,168,6,0,24,1,1,0,24,103,0,0,0,0,0,0,pig,0.10.0
710,/piggybank/storage/avro/AvroStorageUtils.java,57,358,2,19,23,1,1,2,57,238,0,19,0,0,0,2,pig,0.10.0
711,/piggybank/storage/avro/PigAvroDatumWriter.java,90,413,8,0,22,1,1,0,90,295,0,0,0,0,0,0,pig,0.10.0
712,/hadoop/executionengine/shims/HadoopShims.java,9,89,4,9,29,2,1,2,9,51,32,22,682,4,4,4,pig,0.10.0
713,/hadoop/executionengine/shims/HadoopShims.java,11,89,22,13,193,3,2,2,9,51,32,22,682,4,4,4,pig,0.10.0
714,/org/apache/pig/EvalFunc.java,36,336,2,0,2,1,1,0,30,119,0,2,0,0,0,1,pig,0.10.0
715,/org/apache/pig/LoadMetadata.java,4,97,4,0,5,1,1,0,0,17,0,4,0,0,0,1,pig,0.10.0
716,/org/apache/pig/Main.java,133,1034,4,131,343.5,2,2,1,126,750,0,2,0,0,0,1,pig,0.10.0
717,/org/apache/pig/PigServer.java,205,1742,25,15,236.333333333,3,3,1,205,1000,15,10,632,2,2,1,pig,0.10.0
718,/backend/hadoop/executionengine/HExecutionEngine.java,39,394,44,0,24,1,1,0,38,258,0,44,0,0,0,1,pig,0.10.0
719,/hadoop/executionengine/mapReduceLayer/InputSizeReducerEstimator.java,12,150,28,150,6.5,2,2,0,15,82,0,0,0,0,0,0,pig,0.10.0
720,/hadoop/executionengine/mapReduceLayer/JobControlCompiler.java,189,1401,230,596,58.2857142857,8,7,3,195,991,20,238,52,3,3,5,pig,0.10.0
721,/hadoop/executionengine/mapReduceLayer/LimitAdjuster.java,28,245,15,0,22,1,1,0,28,180,0,15,0,0,0,1,pig,0.10.0
722,/hadoop/executionengine/mapReduceLayer/MRCompiler.java,326,2812,29,8,5,1,1,1,326,2032,5,8,316,1,1,2,pig,0.10.0
723,/hadoop/executionengine/mapReduceLayer/MapReduceLauncher.java,74,673,65,20,187.5,2,2,3,74,475,0,28,0,0,0,4,pig,0.10.0
724,/hadoop/executionengine/mapReduceLayer/MapReduceOper.java,71,483,6,0,5,1,1,0,71,291,0,0,0,0,0,0,pig,0.10.0
725,/hadoop/executionengine/mapReduceLayer/PigOutputCommitter.java,50,326,41,19,54,1,1,2,50,238,41,19,53,1,1,2,pig,0.10.0
726,/hadoop/executionengine/mapReduceLayer/PigReducerEstimator.java,1,57,11,57,6.5,2,2,0,0,14,0,0,0,0,0,0,pig,0.10.0
727,/hadoop/executionengine/mapReduceLayer/SampleOptimizer.java,42,307,58,4,22,1,1,2,42,222,0,62,0,0,0,3,pig,0.10.0
728,/executionengine/mapReduceLayer/plans/POPackageAnnotator.java,27,243,1,0,335,1,1,0,27,137,0,1,0,0,0,1,pig,0.10.0
729,/executionengine/physicalLayer/relationalOperators/POFRJoin.java,54,453,40,0,6,1,1,0,54,307,40,0,5,1,1,0,pig,0.10.0
730,/executionengine/physicalLayer/relationalOperators/POJoinPackage.java,41,302,1,0,335,1,1,0,41,191,0,1,0,0,0,1,pig,0.10.0
731,/executionengine/physicalLayer/relationalOperators/POLoad.java,34,242,4,10,330,1,1,1,34,158,0,10,0,0,0,1,pig,0.10.0
732,/executionengine/physicalLayer/relationalOperators/POLocalRearrange.java,123,820,15,0,335,1,1,0,123,517,0,15,0,0,0,1,pig,0.10.0
733,/executionengine/physicalLayer/relationalOperators/POMergeJoin.java,76,604,8,0,5,1,1,0,76,423,0,0,0,0,0,0,pig,0.10.0
734,/executionengine/physicalLayer/relationalOperators/POPackage.java,84,594,11,0,335,1,1,0,84,386,0,11,0,0,0,1,pig,0.10.0
735,/executionengine/physicalLayer/util/PlanHelper.java,14,147,3,0,12,1,1,0,14,84,0,0,0,0,0,0,pig,0.10.0
736,/backend/hadoop/hbase/HBaseStorage.java,128,921,158,4,193,2,2,0,128,628,118,0,316,1,1,0,pig,0.10.0
737,/apache/pig/builtin/PigStorage.java,70,517,12,29,23,1,1,1,70,366,0,14,0,0,0,2,pig,0.10.0
738,/apache/pig/builtin/TOBAG.java,14,154,23,0,17.5,2,2,0,14,71,0,17,0,0,0,1,pig,0.10.0
739,/apache/pig/builtin/TOKENIZE.java,12,128,4,0,2,1,1,0,12,87,0,4,0,0,0,1,pig,0.10.0
740,/apache/pig/builtin/TOP.java,51,346,2,0,10,1,1,0,51,243,0,0,0,0,0,0,pig,0.10.0
741,/pig/builtin/mock/Storage.java,73,581,91,0,21.5,2,2,0,84,396,0,21,0,0,0,2,pig,0.10.0
742,/apache/pig/data/DefaultTuple.java,93,579,4,0,11,1,1,0,93,376,0,0,0,0,0,0,pig,0.10.0
743,/apache/pig/impl/PigContext.java,95,747,237,54,178.5,4,4,0,90,467,7,0,637,3,3,0,pig,0.10.0
744,/pig/impl/builtin/FindQuantiles.java,41,287,16,0,32,1,1,0,41,193,0,0,0,0,0,0,pig,0.10.0
745,/pig/impl/builtin/PoissonSampleLoader.java,19,218,37,0,94,1,1,0,19,114,0,0,0,0,0,0,pig,0.10.0
746,/pig/impl/io/InterStorage.java,22,206,2,0,1,1,1,0,22,140,0,2,0,0,0,1,pig,0.10.0
747,/pig/impl/io/TFileStorage.java,23,209,2,0,336,1,1,0,23,147,0,2,0,0,0,1,pig,0.10.0
748,/pig/impl/util/NumValCarrier.java,4,64,1,64,4,1,1,1,4,39,0,0,0,0,0,0,pig,0.10.0
749,/pig/impl/util/Utils.java,48,330,43,64,348,2,1,1,43,189,0,18,0,0,0,1,pig,0.10.0
750,/newplan/logical/relational/LOLoad.java,48,294,25,9,348,2,1,1,48,192,0,9,0,0,0,1,pig,0.10.0
751,/newplan/logical/relational/LOSort.java,36,200,4,0,31,1,1,0,36,146,0,0,0,0,0,0,pig,0.10.0
752,/newplan/logical/relational/LogToPhyTranslationVisitor.java,148,1463,16,1,6,1,1,1,148,1138,16,1,5,1,1,1,pig,0.10.0
753,/newplan/logical/rules/PushDownForEachFlatten.java,52,324,2,0,333,1,1,0,52,238,0,2,0,0,0,1,pig,0.10.0
754,/apache/pig/parser/LogicalPlanBuilder.java,203,1209,32,11,9,3,2,2,203,981,0,11,0,0,0,2,pig,0.10.0
755,/apache/pig/parser/QueryParserDriver.java,65,499,154,26,124.666666667,3,3,0,65,381,11,0,316,1,1,0,pig,0.10.0
756,/apache/pig/parser/QueryParserUtils.java,41,245,15,0,354,1,1,0,41,193,15,0,316,1,1,0,pig,0.10.0
757,/apache/pig/scripting/ScriptEngine.java,36,298,28,0,345,1,1,0,32,165,28,0,316,1,1,0,pig,0.10.0
758,/pig/scripting/jython/JythonScriptEngine.java,56,461,33,22,339.5,2,2,1,56,340,30,11,316,1,1,1,pig,0.10.0
759,/pig/scripting/jython/JythonUtils.java,29,149,15,3,337,1,1,1,28,110,15,3,316,1,1,1,pig,0.10.0
760,/pig/tools/grunt/GruntParser.java,183,1157,33,109,24,1,1,2,176,935,0,78,0,0,0,3,pig,0.10.0
761,/pig/tools/pigstats/ScriptState.java,157,815,2,0,359,1,1,0,157,659,0,0,0,0,0,0,pig,0.10.0
762,/pig/builtin/mock/TestMockStorage.java,2,60,96,0,11,1,1,0,10,131,0,17,0,0,0,1,pig,0.10.0
763,/pig/piggybank/storage/HiveColumnarLoader.java,55,737,47,0,391,1,1,0,55,335,0,0,0,0,0,0,pig,0.11
764,/pig/piggybank/storage/XMLLoader.java,68,726,102,0,388,1,1,0,68,356,0,0,0,0,0,0,pig,0.11
765,/piggybank/storage/avro/PigAvroDatumReader.java,17,168,3,0,49,1,1,0,17,89,0,0,0,0,0,0,pig,0.11
766,/piggybank/storage/avro/PigAvroRecordReader.java,25,196,65,76,16.5,2,2,0,13,68,0,0,0,0,0,0,pig,0.11
767,/piggybank/storage/avro/PigSchema2Avro.java,50,403,7,0,17,1,1,0,50,232,0,0,0,0,0,0,pig,0.11
768,/piggybank/storage/partition/PathPartitioner.java,14,171,18,0,390,1,1,0,14,70,0,0,0,0,0,0,pig,0.11
769,/hadoop/zebra/tfile/Compression.java,56,361,2,0,373,1,1,0,52,276,0,0,0,0,0,0,pig,0.11
770,/hadoop/executionengine/mapReduceLayer/SecondaryKeyOptimizer.java,100,655,25,0,380,1,1,0,100,516,0,0,0,0,0,0,pig,0.11
771,/apache/pig/data/DefaultDataBag.java,36,311,1,0,394,1,1,0,36,174,1,0,350,1,1,0,pig,0.11
772,/apache/pig/data/InternalSortedBag.java,55,442,64,31,37,1,1,0,59,267,64,0,38,1,1,0,pig,0.11
773,/pig/impl/util/ObjectSerializer.java,8,71,13,54,39,1,1,1,10,52,13,0,38,1,1,0,pig,0.11
774,/apache/pig/newplan/PColFilterExtractor.java,79,533,64,111,11.5,2,2,2,79,368,0,0,0,0,0,0,pig,0.11
775,/newplan/logical/expression/DereferenceExpression.java,34,232,20,0,386.5,2,2,0,34,167,0,0,0,0,0,0,pig,0.11
776,/newplan/logical/relational/LOGenerate.java,62,308,8,0,40,1,1,0,62,228,8,0,33,1,1,0,pig,0.11
777,/newplan/logical/relational/LOJoin.java,48,263,31,108,40,1,1,1,42,154,31,0,33,1,1,0,pig,0.11
778,/newplan/logical/relational/LogicalRelationalOperator.java,26,208,32,0,40,1,1,0,25,92,32,0,33,1,1,0,pig,0.11
779,/newplan/logical/rules/InputOutputFileValidator.java,13,102,2,0,20,1,1,0,13,76,0,0,0,0,0,0,pig,0.11
780,/newplan/logical/visitor/UnionOnSchemaSetter.java,12,140,3,0,383,1,1,0,12,95,0,0,0,0,0,0,pig,0.11
781,/apache/pig/parser/PigMacro.java,79,474,2,0,41,1,1,0,79,364,0,0,0,0,0,0,pig,0.11
782,/pig/scripting/js/JsFunction.java,57,387,6,0,38,1,1,0,60,280,0,0,0,0,0,0,pig,0.11
783,/apache/wicket/datetime/StyleDateConverter.java,5,120,3,14,31,1,1,0,5,33,3,0,23,1,1,0,wicket,1.3.0-final
784,/extensions/yui/calendar/AbstractCalendar.java,15,271,18,556,32,1,1,0,15,128,18,0,23,1,1,0,wicket,1.3.0-final
785,/extensions/yui/calendar/DatePicker.java,55,646,5,902,24,1,1,8,55,352,5,21,23,1,1,3,wicket,1.3.0-final
786,/extensions/yui/calendar/DateTimeField.java,45,478,16,673,72,1,1,3,45,263,0,9,0,0,0,1,wicket,1.3.0-final
787,/ajax/markup/html/AjaxEditableChoiceLabel.java,10,191,45,76,50,1,1,2,10,76,45,22,23,1,1,1,wicket,1.3.0-final
788,/ajax/markup/html/AjaxEditableLabel.java,42,522,64,195,29,1,1,7,42,269,64,28,23,1,1,4,wicket,1.3.0-final
789,/ajax/markup/html/AjaxEditableMultiLineLabel.java,15,213,30,19,50.5,2,2,0,15,109,30,0,46,2,2,0,wicket,1.3.0-final
790,/html/form/upload/UploadProgressBar.java,7,136,11,45,75,2,1,0,7,73,22,0,132,2,2,0,wicket,1.3.0-final
791,/data/table/filter/GoAndClearFilter.java,5,108,2,0,98,1,1,0,5,39,2,0,66,1,1,0,wicket,1.3.0-final
792,/velocity/markup/html/VelocityPanel.java,22,282,382,291,44.75,1,4,0,21,146,382,0,92,4,4,0,wicket,1.3.0-final
793,/org/apache/wicket/Component.java,408,4104,93,4995,58.5,5,6,17,406,2026,86,92,207,5,5,5,wicket,1.3.0-final
794,/org/apache/wicket/Localizer.java,35,380,23,382,75,3,4,2,35,185,23,0,226,4,4,0,wicket,1.3.0-final
795,/org/apache/wicket/MarkupContainer.java,179,1573,14,934,43,1,1,5,179,977,8,0,111,2,2,0,wicket,1.3.0-final
796,/org/apache/wicket/Page.java,148,1554,74,1297,58.3333333333,3,3,9,146,790,25,133,73,2,2,3,wicket,1.3.0-final
797,/org/apache/wicket/RequestCycle.java,119,1391,60,1016,52,4,3,4,116,633,81,0,129,4,4,0,wicket,1.3.0-final
798,/org/apache/wicket/Response.java,32,372,24,0,35,1,1,0,30,170,24,0,28,1,1,0,wicket,1.3.0-final
799,/org/apache/wicket/Session.java,146,1461,122,1972,45,1,1,6,144,749,122,0,28,1,1,0,wicket,1.3.0-final
800,/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java,35,345,7,308,74,1,1,5,34,197,7,2,45,1,1,1,wicket,1.3.0-final
801,/apache/wicket/ajax/AjaxRequestTarget.java,100,1031,40,590,61,1,1,5,97,585,40,0,45,1,1,0,wicket,1.3.0-final
802,/wicket/ajax/form/AjaxFormChoiceComponentUpdatingBehavior.java,13,185,51,110,61,2,2,1,12,97,51,0,94,2,2,0,wicket,1.3.0-final
803,/wicket/ajax/form/AjaxFormSubmitBehavior.java,16,165,22,56,45.5,2,2,1,14,87,22,2,68,2,2,1,wicket,1.3.0-final
804,/markup/html/form/AjaxFallbackButton.java,14,148,20,166,34,1,1,0,13,65,20,0,23,1,1,0,wicket,1.3.0-final
805,/markup/html/form/AjaxSubmitLink.java,15,183,36,33,33,1,1,1,14,73,36,0,23,1,1,0,wicket,1.3.0-final
806,/apache/wicket/feedback/ComponentFeedbackMessageFilter.java,2,51,3,0,94,1,1,0,2,15,3,0,66,1,1,0,wicket,1.3.0-final
807,/apache/wicket/markup/MarkupCache.java,75,701,66,401,41,2,2,1,67,360,66,0,56,2,2,0,wicket,1.3.0-final
808,/apache/wicket/markup/MarkupResourceStream.java,17,204,14,9,34,1,1,1,17,85,14,0,28,1,1,0,wicket,1.3.0-final
809,/wicket/markup/html/PackageResource.java,42,619,45,253,51,1,2,1,42,287,45,0,82,2,2,0,wicket,1.3.0-final
810,/wicket/markup/html/WebPage.java,30,458,150,615,42,2,1,2,30,228,300,0,56,2,2,0,wicket,1.3.0-final
811,/markup/html/form/AbstractTextComponent.java,15,168,12,87,33,1,1,1,14,76,12,0,28,1,1,0,wicket,1.3.0-final
812,/markup/html/form/Button.java,15,221,16,62,41,1,1,0,15,81,16,0,28,1,1,0,wicket,1.3.0-final
813,/markup/html/form/Form.java,180,1790,429,2803,63.8571428571,6,7,3,179,975,388,8,246,6,6,1,wicket,1.3.0-final
814,/markup/html/form/FormComponent.java,151,1411,134,1584,65.6666666667,3,3,4,149,772,134,0,155,3,3,0,wicket,1.3.0-final
815,/markup/html/form/ListMultipleChoice.java,32,327,15,39,78,1,1,1,32,174,15,0,66,1,1,0,wicket,1.3.0-final
816,/html/form/persistence/CookieValuePersister.java,29,279,14,176,37,1,1,0,29,152,14,0,28,1,1,0,wicket,1.3.0-final
817,/markup/html/image/Image.java,19,251,23,86,31,1,1,2,19,102,23,0,28,1,1,0,wicket,1.3.0-final
818,/markup/html/internal/Enclosure.java,14,187,173,68,63,2,2,3,14,91,173,0,89,2,2,0,wicket,1.3.0-final
819,/markup/html/internal/HeaderResponse.java,42,305,2,75,91,1,1,0,41,186,2,0,66,1,1,0,wicket,1.3.0-final
820,/wicket/markup/repeater/AbstractPageableView.java,39,397,8,111,30,1,1,1,37,197,8,0,28,1,1,0,wicket,1.3.0-final
821,/wicket/markup/resolver/EnclosureResolver.java,4,69,4,22,101,1,1,1,4,33,4,0,66,1,1,0,wicket,1.3.0-final
822,/apache/wicket/model/StringResourceModel.java,26,486,186,408,64.6666666667,2,3,1,26,160,63,0,73,2,2,0,wicket,1.3.0-final
