,project,file,rel,h_LOC,k_LOC,h_CC,k_CC,h_bfs,k_bfs,h_churn,k_churn,h_num_pre,k_num_pre,h_num_post,k_num_post,h_exp,k_exp,h_num_bugs,k_num_bugs
504,cassandra,/apache/cassandra/db/DefsTable.java,1.1.0,121,81.0,9,9.0,8,8.0,9,0,2,0,2,2.0,61.0,122.0,2,2.0
505,cassandra,/apache/cassandra/gms/ApplicationState.java,1.1.0,41,18.0,2,2.0,1,0.0,1,0,0,0,1,0.0,167.0,0.0,1,0.0
506,cassandra,/apache/cassandra/gms/VersionedValue.java,1.1.0,205,132.0,24,23.0,9,2.0,5,0,0,0,2,1.0,513.0,816.0,2,1.0
507,cassandra,/apache/cassandra/locator/NetworkTopologyStrategy.java,1.1.0,158,102.0,19,19.0,123,0.0,26,0,2,0,1,0.0,856.0,0.0,1,0.0
508,cassandra,/apache/cassandra/net/OutboundTcpConnectionPool.java,1.1.0,119,34.0,18,6.0,19,0.0,48,0,2,0,1,0.0,841.0,0.0,1,0.0
509,cassandra,/cassandra/net/io/SerializerType.java,1.1.0,27,8.0,2,2.0,26,0.0,0,0,0,0,1,0.0,841.0,0.0,1,0.0
510,cassandra,/apache/cassandra/service/AbstractRowResolver.java,1.1.0,91,58.0,8,8.0,11,0.0,0,0,0,0,1,0.0,867.0,0.0,1,0.0
511,cassandra,/apache/cassandra/thrift/CustomTHsHaServer.java,1.1.0,334,239.0,46,45.0,44,44.0,16,0,1,0,1,1.0,11.0,13.0,1,1.0
512,cassandra,/apache/cassandra/db/ReadMessageTest.java,1.1.0,139,92.0,8,8.0,72,0.0,0,0,0,0,1,0.0,5.0,0.0,1,0.0
513,cassandra,/apache/cassandra/db/RowCacheTest.java,1.1.0,185,113.0,12,12.0,4,4.0,0,0,0,0,1,1.0,848.0,816.0,1,1.0
514,cassandra,/cassandra/io/sstable/DescriptorTest.java,1.1.0,82,30.0,5,4.0,8,0.0,0,0,0,0,1,0.0,9.0,0.0,1,0.0
515,cassandra,/apache/cassandra/locator/NetworkTopologyStrategyTest.java,1.1.0,116,77.0,6,6.0,62,0.0,0,0,0,0,1,0.0,856.0,0.0,1,0.0
516,cassandra,/apache/cassandra/service/LeaveAndBootstrapTest.java,1.1.0,633,446.0,26,26.0,2,0.0,0,0,0,0,1,0.0,855.0,0.0,1,0.0
517,cassandra,/apache/cassandra/tools/SSTableExportTest.java,1.1.0,270,180.0,7,7.0,174,2.0,0,0,0,0,2,1.0,425.0,816.0,2,1.0
518,cassandra,/apache/cassandra/stress/Stress.java,1.1.0,143,100.0,17,17.0,4,2.0,2,0,1,0,2,1.0,58.5,61.0,2,1.0
519,cassandra,/apache/cassandra/stress/StressAction.java,1.1.0,260,173.0,38,36.0,6,6.0,6,0,1,0,1,1.0,58.0,61.0,1,1.0
520,cassandra,/examples/client_only/src/ClientOnlyExample.java,1.2.0,196,134.0,17,17.0,392,392.0,0,0,0,0,2,2.0,236.5,410.0,1,2.0
521,cassandra,/apache/cassandra/cli/CliUtils.java,1.2.0,122,68.0,15,15.0,8,0.0,0,0,0,0,2,0.0,26.5,0.0,1,0.0
522,cassandra,/apache/cassandra/cql/CFPropDefs.java,1.2.0,275,223.0,32,33.0,4,0.0,37,0,1,0,1,0.0,162.0,0.0,1,0.0
523,cassandra,/apache/cassandra/cql3/CFPropDefs.java,1.2.0,137,204.0,12,31.0,7,0.0,484,0,6,0,1,0.0,162.0,0.0,1,0.0
524,cassandra,/apache/cassandra/db/ColumnIndex.java,1.2.0,203,134.0,23,23.0,26,26.0,5,0,0,0,1,1.0,36.0,21.0,1,1.0
525,cassandra,/cassandra/db/columniterator/IndexedSliceReader.java,1.2.0,489,174.0,73,36.0,14,14.0,0,0,0,0,3,3.0,1.0,0.0,1,3.0
526,cassandra,/cassandra/db/columniterator/SSTableNamesIterator.java,1.2.0,288,157.0,38,26.0,5,5.0,12,0,1,0,1,1.0,1.0,0.0,1,1.0
527,cassandra,/cassandra/db/columniterator/SimpleSliceReader.java,1.2.0,130,72.0,12,9.0,12,12.0,0,0,0,0,3,3.0,1.0,0.0,1,3.0
528,cassandra,/cassandra/db/filter/NamesQueryFilter.java,1.2.0,193,72.0,32,14.0,6,0.0,5,0,0,0,1,0.0,160.0,0.0,1,0.0
529,cassandra,/cassandra/db/filter/SliceQueryFilter.java,1.2.0,349,111.0,59,20.0,8,0.0,60,0,2,0,2,0.0,556.5,0.0,2,0.0
530,cassandra,/apache/cassandra/gms/GossipDigestAck.java,1.2.0,105,73.0,12,12.0,6,6.0,4,4,1,1,1,1.0,215.0,205.0,1,1.0
531,cassandra,/apache/cassandra/gms/GossipDigestAck2VerbHandler.java,1.2.0,45,34.0,2,3.0,13,0.0,0,0,0,0,2,0.0,229.0,0.0,1,0.0
532,cassandra,/cassandra/io/sstable/IndexHelper.java,1.2.0,235,111.0,23,21.0,54,54.0,4,0,1,0,4,4.0,42.25,21.0,2,4.0
533,cassandra,/apache/cassandra/locator/GossipingPropertyFileSnitch.java,1.2.0,138,98.0,17,17.0,25,25.0,20,0,0,0,4,4.0,170.0,636.0,3,4.0
534,cassandra,/apache/cassandra/metrics/ConnectionMetrics.java,1.2.0,132,88.0,9,9.0,4,4.0,0,0,0,0,1,1.0,934.0,910.0,1,1.0
535,cassandra,/apache/cassandra/metrics/StreamingMetrics.java,1.2.0,60,33.0,3,3.0,4,4.0,0,0,0,0,1,1.0,938.0,910.0,1,1.0
536,cassandra,/apache/cassandra/service/AbstractWriteResponseHandler.java,1.2.0,98,69.0,11,10.0,9,0.0,52,0,2,0,1,0.0,180.0,0.0,1,0.0
537,cassandra,/apache/cassandra/service/CassandraDaemon.java,1.2.0,440,14.0,53,0.0,26,6.0,98,0,2,0,5,2.0,619.6,1115.0,3,2.0
538,cassandra,/apache/cassandra/service/PBSPredictionResult.java,1.2.0,127,90.0,13,13.0,127,0.0,127,0,0,0,1,0.0,955.0,0.0,1,0.0
539,cassandra,/apache/cassandra/service/PBSPredictor.java,1.2.0,630,356.0,71,71.0,630,0.0,646,10,1,1,1,0.0,955.0,0.0,1,0.0
540,cassandra,/apache/cassandra/service/PBSPredictorMBean.java,1.2.0,35,14.0,5,0.0,35,0.0,37,2,1,1,1,0.0,955.0,0.0,1,0.0
541,cassandra,/apache/cassandra/service/WriteResponseHandler.java,1.2.0,113,85.0,13,21.0,4,0.0,53,0,2,0,1,0.0,180.0,0.0,1,0.0
542,cassandra,/cassandra/streaming/compress/CompressedFileStreamTask.java,1.2.0,154,107.0,11,11.0,4,4.0,0,0,0,0,1,1.0,35.0,21.0,1,1.0
543,cassandra,/cassandra/streaming/compress/CompressedInputStream.java,1.2.0,156,95.0,13,13.0,8,8.0,0,0,0,0,1,1.0,24.0,21.0,1,1.0
544,cassandra,/apache/cassandra/thrift/ITransportFactory.java,1.2.0,34,9.0,1,0.0,3,0.0,2,0,0,0,1,0.0,89.0,0.0,1,0.0
545,cassandra,/apache/cassandra/thrift/TBinaryProtocol.java,1.2.0,98,61.0,10,10.0,8,0.0,0,0,0,0,1,0.0,89.0,0.0,1,0.0
546,cassandra,/apache/cassandra/thrift/TFramedTransportFactory.java,1.2.0,37,14.0,1,1.0,7,0.0,0,0,0,0,1,0.0,89.0,0.0,1,0.0
547,cassandra,/apache/cassandra/tools/Shuffle.java,1.2.0,765,550.0,90,90.0,13,0.0,770,0,0,0,2,0.0,17.0,0.0,2,0.0
548,cassandra,/apache/cassandra/transport/Server.java,1.2.0,340,210.0,39,35.0,3,3.0,59,0,2,0,1,1.0,238.0,205.0,1,1.0
549,cassandra,/cassandra/db/compaction/LongLeveledCompactionStrategyTest.java,1.2.0,129,94.0,12,12.0,9,9.0,129,0,0,0,1,1.0,933.0,910.0,1,1.0
550,cassandra,/apache/cassandra/config/DefsTest.java,1.2.0,550,401.0,35,35.0,3,0.0,0,0,0,0,1,0.0,232.0,0.0,1,0.0
551,cassandra,/apache/cassandra/db/ScrubTest.java,1.2.0,243,131.0,16,11.0,488,488.0,0,0,0,0,2,2.0,0.5,0.0,1,2.0
552,cassandra,/apache/cassandra/db/SystemTableTest.java,1.2.0,76,28.0,4,2.0,3,2.0,0,0,0,0,2,1.0,575.0,205.0,2,1.0
553,cassandra,/cassandra/db/compaction/CompactionsPurgeTest.java,1.2.0,364,224.0,22,21.0,14,9.0,0,0,0,0,3,2.0,940.333333333,1820.0,2,2.0
554,cassandra,/cassandra/db/compaction/LeveledCompactionStrategyTest.java,1.2.0,128,86.0,8,8.0,3,0.0,143,43,2,2,1,0.0,232.0,0.0,1,0.0
555,cassandra,/apache/cassandra/service/InitClientTest.java,1.2.0,35,12.0,1,1.0,4,4.0,0,0,0,0,2,2.0,236.5,410.0,1,2.0
556,cassandra,/apache/cassandra/service/PBSPredictorTest.java,1.2.0,114,64.0,8,8.0,114,0.0,114,0,0,0,1,0.0,955.0,0.0,1,0.0
557,cassandra,/apache/cassandra/service/StorageServiceClientTest.java,1.2.0,47,24.0,2,2.0,4,4.0,0,0,0,0,2,2.0,236.5,410.0,1,2.0
558,cassandra,/apache/cassandra/service/StorageServiceServerTest.java,1.2.0,79,39.0,5,4.0,190,187.0,0,0,0,0,2,1.0,134.5,21.0,2,1.0
559,derby,/apache/derby/client/ClientDataSourceFactory.java,10.1.1.0,92,26.0,5,5.0,65,0.0,1,0,0,0,1,0.0,71.0,0.0,1,0.0
560,derby,/derby/client/am/BlobOutputStream.java,10.1.1.0,65,38.0,8,8.0,5,5.0,0,0,0,0,2,2.0,19.0,6.0,1,2.0
561,derby,/derby/client/am/ClobOutputStream.java,10.1.1.0,67,39.0,7,7.0,14,14.0,0,0,0,0,2,2.0,38.5,15.0,2,2.0
562,derby,/derby/client/am/Connection.java,10.1.1.0,1646,1174.0,285,254.0,140,150.0,131,0,5,0,5,4.0,48.8,39.0,5,4.0
563,derby,/derby/client/am/Cursor.java,10.1.1.0,1076,830.0,268,262.0,101,98.0,0,0,0,0,2,1.0,22.0,9.0,2,1.0
564,derby,/derby/client/am/DatabaseMetaData.java,10.1.1.0,2101,1463.0,267,265.0,50,20.0,0,0,0,0,3,2.0,48.6666666667,20.0,3,2.0
565,derby,/derby/client/am/DateTime.java,10.1.1.0,616,446.0,27,27.0,141,141.0,0,0,0,0,2,2.0,39.0,18.0,1,2.0
566,derby,/derby/client/am/EncryptionManager.java,10.1.1.0,499,304.0,67,67.0,3,3.0,0,0,0,0,1,1.0,51.0,9.0,1,1.0
567,derby,/derby/client/am/PreparedStatement.java,10.1.1.0,1747,1373.0,303,303.0,4,2.0,19,0,1,0,2,1.0,27.5,9.0,1,1.0
568,derby,/derby/client/am/ResultSet.java,10.1.1.0,3906,2998.0,761,751.0,355,22.0,159,0,0,0,7,1.0,12.2857142857,9.0,6,1.0
569,derby,/derby/client/am/SectionManager.java,10.1.1.0,211,111.0,27,27.0,16,4.0,0,0,0,0,2,2.0,72.5,20.0,2,2.0
570,derby,/derby/client/am/SqlException.java,10.1.1.0,303,183.0,47,47.0,4,0.0,0,0,0,0,1,0.0,9.0,0.0,1,0.0
571,derby,/derby/client/am/SqlWarning.java,10.1.1.0,163,107.0,30,30.0,4,0.0,0,0,0,0,1,0.0,9.0,0.0,1,0.0
572,derby,/derby/client/am/Statement.java,10.1.1.0,2111,1563.0,376,376.0,161,83.0,8,0,2,0,6,4.0,40.1666666667,38.0,5,4.0
573,derby,/derby/client/net/NetConnection.java,10.1.1.0,1506,1085.0,207,207.0,33,20.0,21,0,2,0,2,2.0,48.5,20.0,2,2.0
574,derby,/derby/client/net/NetDatabaseMetaData.java,10.1.1.0,77,33.0,5,5.0,12,18.0,0,0,0,0,2,2.0,72.5,20.0,2,2.0
575,derby,/derby/client/net/NetStatementReply.java,10.1.1.0,2358,1532.0,286,286.0,5,0.0,0,0,0,0,1,0.0,72.0,0.0,1,0.0
576,derby,/derby/client/net/NetXAConnection.java,10.1.1.0,261,179.0,45,45.0,14,14.0,28,0,2,0,1,1.0,74.0,10.0,1,1.0
577,derby,/derby/client/net/NetXAConnectionReply.java,10.1.1.0,307,208.0,34,34.0,2,2.0,0,0,0,0,1,1.0,74.0,10.0,1,1.0
578,derby,/derby/client/net/NetXAResource.java,10.1.1.0,1089,806.0,166,166.0,137,137.0,198,0,2,0,2,2.0,60.0,19.0,2,2.0
579,derby,/apache/derby/jdbc/ClientBaseDataSource.java,10.1.1.0,913,531.0,129,127.0,204,0.0,981,0,4,0,3,0.0,66.0,0.0,2,0.0
580,derby,/apache/derby/jdbc/ClientDataSource.java,10.1.1.0,160,22.0,3,3.0,2,0.0,253,0,0,0,1,0.0,0.0,0.0,1,0.0
581,derby,/apache/derby/jdbc/ClientDriver.java,10.1.1.0,294,197.0,35,35.0,47,43.0,0,0,0,0,3,2.0,31.6666666667,18.0,3,2.0
582,derby,/java/demo/nserverdemo/SimpleNetworkClientSample.java,10.1.1.0,322,159.0,21,21.0,18,18.0,662,0,0,0,1,1.0,10.0,0.0,1,1.0
583,derby,/apache/derby/drda/NetServlet.java,10.1.1.0,1041,733.0,132,132.0,6,6.0,6,0,0,0,1,1.0,23.0,9.0,1,1.0
584,derby,/apache/derby/drda/NetworkServerControl.java,10.1.1.0,492,111.0,21,21.0,29,3.0,40,0,1,0,4,1.0,10.75,9.0,3,1.0
585,derby,/derby/impl/drda/ClientThread.java,10.1.1.0,123,73.0,11,11.0,15,12.0,10,0,0,0,2,1.0,34.0,9.0,2,1.0
586,derby,/derby/impl/drda/DDMReader.java,10.1.1.0,1777,960.0,149,149.0,17,17.0,16,0,1,0,1,1.0,34.0,9.0,1,1.0
587,derby,/derby/impl/drda/DDMWriter.java,10.1.1.0,1885,982.0,172,172.0,63,63.0,26,0,1,0,1,1.0,36.0,9.0,1,1.0
588,derby,/derby/impl/drda/DRDAConnThread.java,10.1.1.0,7266,4619.0,1027,1027.0,276,188.0,440,0,3,0,5,3.0,22.4,27.0,5,3.0
589,derby,/derby/impl/drda/DRDAResultSet.java,10.1.1.0,520,279.0,57,57.0,78,78.0,59,0,0,0,3,3.0,42.6666666667,27.0,2,3.0
590,derby,/derby/impl/drda/DRDAStatement.java,10.1.1.0,1631,902.0,176,176.0,191,242.0,83,0,0,0,4,5.0,46.0,47.0,4,5.0
591,derby,/derby/impl/drda/DRDAXAProtocol.java,10.1.1.0,674,391.0,88,88.0,2,2.0,19,0,0,0,1,1.0,46.0,9.0,1,1.0
592,derby,/derby/impl/drda/Database.java,10.1.1.0,430,248.0,44,44.0,28,17.0,7,0,0,0,2,1.0,37.0,9.0,2,1.0
593,derby,/derby/impl/drda/NetworkServerControlImpl.java,10.1.1.0,3381,2089.0,382,382.0,56,52.0,3518,0,1,0,2,1.0,13.0,9.0,2,1.0
594,derby,/derby/impl/drda/XADatabase.java,10.1.1.0,155,68.0,11,11.0,3,3.0,19,0,0,0,1,1.0,42.0,9.0,1,1.0
595,derby,/apache/derby/diag/LockTable.java,10.1.1.0,347,167.0,24,24.0,4,0.0,0,0,0,0,1,0.0,49.0,0.0,1,0.0
596,derby,/apache/derby/diag/TransactionTable.java,10.1.1.0,243,109.0,19,19.0,4,0.0,0,0,0,0,1,0.0,49.0,0.0,1,0.0
597,derby,/derby/iapi/jdbc/BrokeredCallableStatement.java,10.1.1.0,234,168.0,31,31.0,19,19.0,0,0,0,0,1,1.0,70.0,10.0,1,1.0
598,derby,/derby/iapi/jdbc/BrokeredPreparedStatement.java,10.1.1.0,516,192.0,39,39.0,11,11.0,0,0,0,0,1,1.0,70.0,10.0,1,1.0
599,derby,/derby/iapi/jdbc/BrokeredStatement.java,10.1.1.0,531,251.0,49,49.0,30,30.0,0,0,0,0,1,1.0,70.0,10.0,1,1.0
600,derby,/derby/iapi/jdbc/BrokeredStatementControl.java,10.1.1.0,58,10.0,5,0.0,3,3.0,0,0,0,0,1,1.0,70.0,10.0,1,1.0
601,derby,/derby/iapi/jdbc/DRDAServerStarter.java,10.1.1.0,214,168.0,20,20.0,4,4.0,2,0,0,0,1,1.0,42.0,10.0,1,1.0
602,derby,/derby/iapi/reference/Attribute.java,10.1.1.0,190,25.0,0,0.0,18,18.0,0,0,0,0,1,1.0,13.0,9.0,1,1.0
603,derby,/derby/iapi/reference/MessageId.java,10.1.1.0,148,78.0,0,0.0,3,1.0,7,0,0,0,2,1.0,14.5,0.0,3,1.0
604,derby,/derby/iapi/reference/SQLState.java,10.1.1.0,1489,953.0,0,0.0,8,8.0,11,0,2,0,4,4.0,33.5,36.0,4,4.0
605,derby,/iapi/services/classfile/VMOpcode.java,10.1.1.0,235,207.0,0,0.0,6,6.0,0,0,0,0,1,1.0,66.0,10.0,1,1.0
606,derby,/iapi/services/context/ContextService.java,10.1.1.0,427,192.0,53,53.0,48,0.0,0,0,0,0,2,0.0,5.0,0.0,1,0.0
607,derby,/iapi/services/io/FileUtil.java,10.1.1.0,526,362.0,96,96.0,20,0.0,0,0,0,0,1,0.0,25.0,0.0,1,0.0
608,derby,/iapi/services/loader/ClassFactory.java,10.1.1.0,95,17.0,8,0.0,6,6.0,0,0,0,0,1,1.0,38.0,10.0,1,1.0
609,derby,/iapi/services/loader/ClassInspector.java,10.1.1.0,1098,591.0,163,163.0,3,3.0,35,0,1,0,1,1.0,38.0,10.0,1,1.0
610,derby,/derby/iapi/sql/PreparedStatement.java,10.1.1.0,246,34.0,20,0.0,25,0.0,0,0,0,0,1,0.0,2.0,0.0,1,0.0
611,derby,/iapi/store/access/BackingStoreHashtable.java,10.1.1.0,745,371.0,72,72.0,15,15.0,7,0,1,0,1,1.0,48.0,10.0,1,1.0
612,derby,/iapi/store/access/FileResource.java,10.1.1.0,166,24.0,9,0.0,7,0.0,1,0,0,0,1,0.0,25.0,0.0,1,0.0
613,derby,/iapi/store/access/RowUtil.java,10.1.1.0,721,355.0,77,77.0,16,0.0,1,0,0,0,1,0.0,41.0,0.0,1,0.0
614,derby,/derby/iapi/types/BinaryDecimal.java,10.1.1.0,704,350.0,82,79.0,9,9.0,710,0,0,0,1,1.0,15.0,9.0,1,1.0
615,derby,/derby/iapi/types/DataTypeDescriptor.java,10.1.1.0,1089,563.0,138,138.0,4,4.0,8,0,1,0,1,1.0,43.0,6.0,1,1.0
616,derby,/derby/iapi/types/TypeId.java,10.1.1.0,1832,1142.0,258,258.0,21,5.0,50,0,2,0,3,2.0,43.3333333333,16.0,3,2.0
617,derby,/derby/impl/io/CPFile.java,10.1.1.0,124,71.0,15,15.0,79,79.0,0,0,0,0,1,1.0,40.0,10.0,1,1.0
618,derby,/derby/impl/io/CPStorageFactory.java,10.1.1.0,131,48.0,9,9.0,40,40.0,0,0,0,0,1,1.0,40.0,10.0,1,1.0
619,derby,/derby/impl/jdbc/BinaryToRawStream.java,10.1.1.0,99,49.0,8,8.0,58,0.0,0,0,0,0,2,0.0,6.5,0.0,1,0.0
620,derby,/derby/impl/jdbc/EmbedClob.java,10.1.1.0,800,430.0,88,88.0,13,0.0,10,0,1,0,1,0.0,7.0,0.0,1,0.0
621,derby,/derby/impl/jdbc/EmbedDatabaseMetaData.java,10.1.1.0,3214,978.0,227,227.0,35,0.0,260,0,2,0,2,0.0,50.5,0.0,1,0.0
622,derby,/derby/impl/jdbc/EmbedPreparedStatement.java,10.1.1.0,1333,643.0,145,145.0,33,0.0,0,0,0,0,1,0.0,21.0,0.0,1,0.0
623,derby,/derby/impl/jdbc/EmbedResultSet.java,10.1.1.0,3900,1464.0,375,374.0,41,35.0,2702,0,1,0,2,1.0,36.0,10.0,2,1.0
624,derby,/derby/impl/jdbc/EmbedStatement.java,10.1.1.0,1469,610.0,137,137.0,7,0.0,0,0,0,0,1,0.0,2.0,0.0,1,0.0
625,derby,/derby/impl/jdbc/RawToBinaryFormatStream.java,10.1.1.0,133,68.0,17,17.0,30,30.0,0,0,0,0,2,2.0,10.5,16.0,2,2.0
626,derby,/derby/impl/jdbc/ReaderToUTF8Stream.java,10.1.1.0,218,135.0,28,28.0,63,63.0,20,0,1,0,2,2.0,10.5,16.0,2,2.0
627,derby,/derby/impl/jdbc/UTF8Reader.java,10.1.1.0,354,242.0,58,58.0,29,0.0,0,0,0,0,1,0.0,7.0,0.0,1,0.0
628,derby,/derby/impl/load/ControlInfo.java,10.1.1.0,375,266.0,62,62.0,9,9.0,0,0,0,0,1,1.0,57.0,10.0,1,1.0
629,derby,/derby/impl/load/ExportWriteData.java,10.1.1.0,207,106.0,23,23.0,6,6.0,0,0,0,0,1,1.0,57.0,10.0,1,1.0
630,derby,/derby/impl/load/ImportReadData.java,10.1.1.0,919,541.0,112,112.0,11,11.0,0,0,0,0,1,1.0,57.0,10.0,1,1.0
631,derby,/impl/services/bytecode/BCClass.java,10.1.1.0,404,150.0,29,29.0,48,48.0,35,0,1,0,2,2.0,60.0,20.0,1,2.0
632,derby,/impl/services/bytecode/BCMethod.java,10.1.1.0,1155,627.0,137,137.0,289,289.0,202,0,1,0,3,3.0,62.6666666667,30.0,1,3.0
633,derby,/impl/services/bytecode/CodeChunk.java,10.1.1.0,419,282.0,27,27.0,314,314.0,0,0,0,0,3,3.0,62.3333333333,30.0,1,3.0
634,derby,/impl/services/bytecode/Conditional.java,10.1.1.0,102,40.0,6,6.0,61,61.0,0,0,0,0,2,2.0,60.0,20.0,1,2.0
635,derby,/impl/services/bytecode/d_BCValidate.java,10.1.1.0,176,111.0,20,20.0,96,96.0,0,0,0,0,1,1.0,42.0,10.0,1,1.0
636,derby,/impl/services/cache/Clock.java,10.1.1.0,1828,1007.0,229,229.0,31,31.0,0,0,0,0,2,2.0,2.5,0.0,1,2.0
637,derby,/impl/services/jce/JCECipherFactory.java,10.1.1.0,937,533.0,98,98.0,8,8.0,0,0,0,0,1,1.0,59.0,10.0,1,1.0
638,derby,/impl/services/locks/LockSet.java,10.1.1.0,645,354.0,72,72.0,372,372.0,0,0,0,0,1,1.0,14.0,8.0,1,1.0
639,derby,/impl/services/monitor/BaseMonitor.java,10.1.1.0,2201,1319.0,322,319.0,51,48.0,0,0,0,0,3,2.0,35.3333333333,20.0,3,2.0
640,derby,/impl/services/monitor/FileMonitor.java,10.1.1.0,284,174.0,41,41.0,26,21.0,0,0,0,0,2,1.0,23.0,10.0,2,1.0
641,derby,/impl/services/reflect/DatabaseClasses.java,10.1.1.0,298,151.0,30,29.0,63,63.0,3,0,1,0,2,2.0,58.0,20.0,2,2.0
642,derby,/impl/services/reflect/ReflectClassesJava2.java,10.1.1.0,101,53.0,11,11.0,34,34.0,0,0,0,0,1,1.0,38.0,10.0,1,1.0
643,derby,/derby/impl/sql/GenericPreparedStatement.java,10.1.1.0,1219,581.0,104,102.0,78,47.0,15,0,1,0,2,1.0,18.5,6.0,2,1.0
644,derby,/derby/impl/sql/GenericStatement.java,10.1.1.0,612,375.0,57,57.0,56,45.0,0,0,0,0,2,1.0,43.5,6.0,2,1.0
645,derby,/impl/sql/catalog/DD_Version.java,10.1.1.0,701,283.0,45,45.0,4,4.0,59,0,0,0,1,1.0,44.0,6.0,1,1.0
646,derby,/impl/sql/compile/BinaryOperatorNode.java,10.1.1.0,821,401.0,57,57.0,1,0.0,49,0,1,0,1,0.0,37.0,0.0,1,0.0
647,derby,/impl/sql/compile/ColumnDefinitionNode.java,10.1.1.0,755,404.0,88,88.0,2,2.0,21,0,0,0,1,1.0,38.0,10.0,1,1.0
648,derby,/impl/sql/compile/ConditionalNode.java,10.1.1.0,496,233.0,29,28.0,23,23.0,0,0,0,0,1,1.0,30.0,6.0,1,1.0
649,derby,/impl/sql/compile/DeleteNode.java,10.1.1.0,971,576.0,63,63.0,11,0.0,0,0,0,0,1,0.0,49.0,0.0,1,0.0
650,derby,/impl/sql/compile/FromBaseTable.java,10.1.1.0,4436,2481.0,373,373.0,18,18.0,13,0,1,0,1,1.0,31.0,6.0,1,1.0
651,derby,/impl/sql/compile/FromList.java,10.1.1.0,1555,821.0,154,154.0,28,28.0,110,0,2,0,1,1.0,35.0,6.0,1,1.0
652,derby,/impl/sql/compile/MethodCallNode.java,10.1.1.0,1280,696.0,152,152.0,32,0.0,164,0,1,0,1,0.0,76.0,0.0,1,0.0
653,derby,/impl/sql/compile/ModifyColumnNode.java,10.1.1.0,342,199.0,36,36.0,4,4.0,0,0,0,0,1,1.0,42.0,6.0,1,1.0
654,derby,/impl/sql/compile/OptimizerImpl.java,10.1.1.0,1860,1067.0,163,163.0,126,206.0,0,0,0,0,1,2.0,33.0,12.0,1,2.0
655,derby,/impl/sql/compile/PredicateList.java,10.1.1.0,3872,2235.0,400,400.0,92,92.0,0,0,0,0,2,2.0,39.5,12.0,2,2.0
656,derby,/impl/sql/compile/ProjectRestrictNode.java,10.1.1.0,1684,795.0,124,124.0,29,65.0,0,0,0,0,2,3.0,35.5,18.0,2,3.0
657,derby,/impl/sql/compile/QueryTreeNode.java,10.1.1.0,1624,854.0,149,149.0,2,2.0,4,0,0,0,1,1.0,38.0,10.0,1,1.0
658,derby,/impl/sql/compile/ResultColumn.java,10.1.1.0,1748,880.0,178,178.0,24,24.0,0,0,0,0,1,1.0,31.0,6.0,1,1.0
659,derby,/impl/sql/compile/ResultSetNode.java,10.1.1.0,1939,850.0,146,145.0,4,18.0,6,0,0,0,1,2.0,31.0,12.0,1,2.0
660,derby,/impl/sql/compile/SelectNode.java,10.1.1.0,1976,977.0,172,172.0,65,81.0,0,0,0,0,2,3.0,35.5,18.0,2,3.0
661,derby,/impl/sql/compile/StatementNode.java,10.1.1.0,271,120.0,14,12.0,24,24.0,0,0,0,0,1,1.0,54.0,10.0,1,1.0
662,derby,/impl/sql/compile/StaticMethodCallNode.java,10.1.1.0,1048,556.0,102,100.0,44,0.0,501,0,0,0,1,0.0,76.0,0.0,1,0.0
663,derby,/impl/sql/compile/UnionNode.java,10.1.1.0,570,262.0,35,35.0,28,59.0,0,0,0,0,1,2.0,40.0,12.0,1,2.0
664,derby,/impl/sql/compile/UpdateNode.java,10.1.1.0,1003,520.0,70,70.0,13,0.0,9,0,0,0,1,0.0,49.0,0.0,1,0.0
665,derby,/impl/sql/execute/AlterTableConstantAction.java,10.1.1.0,2367,1578.0,215,215.0,8,0.0,0,0,0,0,1,0.0,2.0,0.0,1,0.0
666,derby,/impl/sql/execute/ConstraintConstantAction.java,10.1.1.0,357,196.0,16,16.0,4,0.0,0,0,0,0,1,0.0,2.0,0.0,1,0.0
667,derby,/impl/sql/execute/CreateAliasConstantAction.java,10.1.1.0,369,230.0,38,38.0,2,2.0,0,0,0,0,1,1.0,38.0,10.0,1,1.0
668,derby,/impl/sql/execute/CreateTriggerConstantAction.java,10.1.1.0,365,213.0,16,16.0,15,15.0,0,0,0,0,1,1.0,45.0,6.0,1,1.0
669,derby,/impl/sql/execute/DistinctScalarAggregateResultSet.java,10.1.1.0,406,191.0,20,20.0,25,25.0,0,0,0,0,1,1.0,41.0,6.0,1,1.0
670,derby,/impl/sql/execute/GenericTriggerExecutor.java,10.1.1.0,219,111.0,15,14.0,4,0.0,0,0,0,0,1,0.0,2.0,0.0,1,0.0
671,derby,/impl/sql/execute/InsertResultSet.java,10.1.1.0,2357,1541.0,196,196.0,59,59.0,0,0,0,0,1,1.0,32.0,6.0,1,1.0
672,derby,/impl/sql/execute/JarDDL.java,10.1.1.0,122,66.0,7,7.0,3,0.0,0,0,0,0,1,0.0,25.0,0.0,1,0.0
673,derby,/store/access/btree/BTreeCostController.java,10.1.1.0,678,206.0,22,22.0,7,7.0,0,0,0,0,1,1.0,15.0,8.0,1,1.0
674,derby,/store/access/btree/BTreeScan.java,10.1.1.0,2504,1197.0,174,172.0,4,0.0,0,0,0,0,1,0.0,41.0,0.0,1,0.0
675,derby,/store/access/conglomerate/GenericConglomerateController.java,10.1.1.0,530,305.0,40,40.0,15,0.0,2,0,0,0,1,0.0,4.0,0.0,1,0.0
