,file,h_CC,h_LOC,h_bfs,h_churn,h_exp,h_num_bugs,h_num_post,h_num_pre,k_CC,k_LOC,k_bfs,k_churn,k_exp,k_num_bugs,k_num_post,k_num_pre,project,rel
417,/apache/cassandra/net/OutboundTcpConnection.java,31.0,251.0,7.0,54.0,126.0,1.0,1.0,5.0,31.0,191.0,7.0,97.0,105.0,1.0,1.0,7.0,cassandra,1.0.0
418,/apache/cassandra/security/SSLFactory.java,5.0,112.0,38.0,62.0,108.0,1.0,1.0,1.0,5.0,73.0,38.0,62.0,96.0,1.0,1.0,3.0,cassandra,1.0.0
419,/apache/cassandra/service/AbstractCassandraDaemon.java,39.0,399.0,34.0,157.0,446.0,2.0,2.0,4.0,37.0,244.0,34.0,108.0,805.0,2.0,2.0,6.0,cassandra,1.0.0
420,/apache/cassandra/service/AntiEntropyService.java,101.0,939.0,48.0,1576.0,114.0,3.0,3.0,4.0,101.0,641.0,33.0,461.0,105.0,1.0,1.0,8.0,cassandra,1.0.0
421,/apache/cassandra/service/DatacenterReadCallback.java,15.0,113.0,27.0,37.0,774.0,1.0,1.0,1.0,15.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.0.0
422,/apache/cassandra/service/GCInspector.java,18.0,152.0,3.0,502.0,767.0,1.0,1.0,3.0,18.0,109.0,0.0,181.0,0.0,0.0,0.0,8.0,cassandra,1.0.0
423,/apache/cassandra/service/LoadBroadcaster.java,13.0,91.0,5.0,127.0,104.0,1.0,1.0,0.0,13.0,54.0,5.0,127.0,96.0,1.0,1.0,3.0,cassandra,1.0.0
424,/apache/cassandra/service/MigrationManager.java,29.0,243.0,14.0,4.0,113.0,1.0,1.0,1.0,29.0,177.0,14.0,30.0,96.0,1.0,1.0,5.0,cassandra,1.0.0
425,/apache/cassandra/service/ReadCallback.java,35.0,237.0,15.0,49.0,754.0,2.0,2.0,1.0,35.0,181.0,0.0,15.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
426,/apache/cassandra/service/RowRepairResolver.java,24.0,186.0,5.0,216.0,746.0,1.0,1.0,3.0,24.0,126.0,5.0,290.0,709.0,1.0,1.0,8.0,cassandra,1.0.0
427,/apache/cassandra/service/StorageProxy.java,172.0,1304.0,281.0,754.0,465.181818182,9.0,11.0,6.0,170.0,964.0,187.0,626.0,2547.0,7.0,7.0,19.0,cassandra,1.0.0
428,/apache/cassandra/service/StorageService.java,394.0,2750.0,220.0,1032.0,378.0,10.0,10.0,23.0,389.0,1933.0,113.0,656.0,2424.0,6.0,6.0,32.0,cassandra,1.0.0
429,/apache/cassandra/service/StorageServiceMBean.java,60.0,348.0,13.0,70.0,770.0,2.0,2.0,3.0,0.0,76.0,3.0,30.0,709.0,1.0,1.0,5.0,cassandra,1.0.0
430,/apache/cassandra/streaming/FileStreamTask.java,24.0,254.0,2.0,147.0,111.0,1.0,1.0,1.0,24.0,164.0,2.0,171.0,105.0,1.0,1.0,6.0,cassandra,1.0.0
431,/apache/cassandra/streaming/IncomingStreamReader.java,12.0,168.0,15.0,852.0,292.666666667,3.0,3.0,5.0,12.0,124.0,16.0,69.0,1523.0,3.0,3.0,3.0,cassandra,1.0.0
432,/apache/cassandra/streaming/StreamHeader.java,8.0,104.0,20.0,0.0,106.0,1.0,1.0,0.0,7.0,63.0,0.0,21.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
433,/apache/cassandra/thrift/CassandraServer.java,172.0,1281.0,46.0,200.0,317.333333333,6.0,6.0,5.0,168.0,1052.0,27.0,213.0,297.0,3.0,3.0,10.0,cassandra,1.0.0
434,/apache/cassandra/thrift/CustomTThreadPoolServer.java,20.0,223.0,56.0,4.0,770.5,2.0,2.0,1.0,20.0,147.0,56.0,2.0,1418.0,2.0,2.0,1.0,cassandra,1.0.0
435,/apache/cassandra/thrift/TCustomServerSocket.java,16.0,178.0,10.0,91.0,435.5,2.0,2.0,0.0,7.0,61.0,10.0,91.0,814.0,2.0,2.0,1.0,cassandra,1.0.0
436,/apache/cassandra/thrift/ThriftValidation.java,154.0,732.0,29.0,234.0,379.75,4.0,4.0,8.0,154.0,589.0,6.0,170.0,52.0,2.0,2.0,13.0,cassandra,1.0.0
437,/apache/cassandra/tools/BulkLoader.java,48.0,411.0,4.0,30.0,112.0,1.0,1.0,2.0,48.0,326.0,4.0,6.0,105.0,1.0,1.0,1.0,cassandra,1.0.0
438,/apache/cassandra/tools/NodeCmd.java,172.0,920.0,18.0,626.0,763.5,2.0,2.0,4.0,172.0,746.0,0.0,289.0,0.0,0.0,0.0,9.0,cassandra,1.0.0
439,/apache/cassandra/tools/NodeProbe.java,92.0,679.0,31.0,61.0,761.0,2.0,2.0,1.0,92.0,526.0,0.0,20.0,0.0,0.0,0.0,3.0,cassandra,1.0.0
440,/apache/cassandra/tools/SSTableExport.java,41.0,444.0,25.0,65.0,779.0,1.0,1.0,2.0,40.0,266.0,0.0,42.0,0.0,0.0,0.0,6.0,cassandra,1.0.0
441,/apache/cassandra/utils/BloomFilterSerializer.java,5.0,71.0,32.0,24.0,723.0,1.0,1.0,0.0,5.0,35.0,32.0,6.0,709.0,1.0,1.0,1.0,cassandra,1.0.0
442,/apache/cassandra/utils/CLibrary.java,27.0,255.0,108.0,0.0,39.5,2.0,2.0,0.0,27.0,188.0,34.0,0.0,26.0,1.0,1.0,0.0,cassandra,1.0.0
443,/apache/cassandra/utils/ExpiringMap.java,27.0,166.0,56.0,0.0,770.5,2.0,2.0,0.0,27.0,121.0,56.0,57.0,1418.0,2.0,2.0,1.0,cassandra,1.0.0
444,/cassandra/utils/IntervalTree/Interval.java,7.0,83.0,15.0,0.0,726.0,1.0,1.0,0.0,7.0,50.0,15.0,213.0,709.0,1.0,1.0,5.0,cassandra,1.0.0
445,/cassandra/utils/IntervalTree/IntervalNode.java,16.0,108.0,8.0,46.0,726.0,1.0,1.0,1.0,16.0,78.0,8.0,322.0,709.0,1.0,1.0,6.0,cassandra,1.0.0
446,/apache/cassandra/utils/MergeIterator.java,32.0,221.0,7.0,170.0,5.0,1.0,1.0,2.0,30.0,154.0,0.0,491.0,0.0,0.0,0.0,6.0,cassandra,1.0.0
447,/apache/cassandra/utils/UUIDGen.java,25.0,232.0,17.0,17.0,718.0,1.0,1.0,0.0,25.0,131.0,17.0,27.0,709.0,1.0,1.0,2.0,cassandra,1.0.0
448,/cassandra/utils/obs/OpenBitSet.java,107.0,818.0,418.0,0.0,742.5,2.0,2.0,0.0,107.0,408.0,418.0,0.0,1418.0,2.0,2.0,0.0,cassandra,1.0.0
449,/org/apache/cassandra/SchemaLoader.java,12.0,291.0,271.0,21.0,737.5,4.0,4.0,1.0,12.0,227.0,7.0,21.0,709.0,1.0,1.0,4.0,cassandra,1.0.0
450,/apache/cassandra/cli/CliTest.java,13.0,302.0,8.0,173.0,35.0,1.0,1.0,8.0,13.0,261.0,8.0,146.0,26.0,1.0,1.0,10.0,cassandra,1.0.0
451,/apache/cassandra/config/DatabaseDescriptorTest.java,7.0,102.0,4.0,0.0,715.0,1.0,1.0,0.0,7.0,64.0,0.0,36.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
452,/apache/cassandra/db/ColumnFamilyStoreTest.java,30.0,683.0,99.0,54.0,531.666666667,3.0,3.0,0.0,30.0,507.0,99.0,189.0,1523.0,3.0,3.0,8.0,cassandra,1.0.0
453,/apache/cassandra/db/ColumnFamilyTest.java,8.0,149.0,34.0,0.0,736.0,1.0,1.0,0.0,8.0,99.0,34.0,5.0,709.0,1.0,1.0,1.0,cassandra,1.0.0
454,/apache/cassandra/db/CommitLogTest.java,14.0,194.0,11.0,140.0,769.0,1.0,1.0,1.0,14.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.0.0
455,/apache/cassandra/db/DefsTest.java,49.0,826.0,163.0,3.0,714.0,1.0,2.0,0.0,49.0,635.0,0.0,168.0,0.0,0.0,0.0,21.0,cassandra,1.0.0
456,/apache/cassandra/db/KeyCacheTest.java,6.0,146.0,7.0,0.0,735.0,1.0,1.0,0.0,6.0,88.0,7.0,0.0,709.0,1.0,1.0,0.0,cassandra,1.0.0
457,/apache/cassandra/db/TableTest.java,38.0,578.0,11.0,0.0,736.0,1.0,1.0,0.0,38.0,443.0,11.0,12.0,709.0,1.0,1.0,3.0,cassandra,1.0.0
458,/cassandra/db/compaction/CompactionsTest.java,25.0,271.0,18.0,95.0,740.0,2.0,2.0,1.0,25.0,186.0,3.0,4.0,709.0,1.0,1.0,1.0,cassandra,1.0.0
459,/cassandra/db/context/CounterContextTest.java,13.0,457.0,77.0,0.0,124.0,1.0,1.0,0.0,13.0,330.0,0.0,163.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
460,/cassandra/io/sstable/SSTableMetadataSerializerTest.java,1.0,73.0,4.0,0.0,137.0,1.0,1.0,0.0,1.0,45.0,4.0,0.0,105.0,1.0,1.0,0.0,cassandra,1.0.0
461,/cassandra/io/sstable/SSTableReaderTest.java,14.0,197.0,77.0,0.0,137.0,1.0,1.0,0.0,14.0,138.0,77.0,0.0,105.0,1.0,1.0,0.0,cassandra,1.0.0
462,/apache/cassandra/service/ConsistencyLevelTest.java,23.0,194.0,193.0,0.0,773.0,1.0,1.0,0.0,23.0,145.0,193.0,49.0,709.0,1.0,1.0,2.0,cassandra,1.0.0
463,/apache/cassandra/service/RemoveTest.java,11.0,170.0,7.0,121.0,770.5,2.0,2.0,0.0,11.0,124.0,7.0,3.0,1418.0,2.0,2.0,2.0,cassandra,1.0.0
464,/apache/cassandra/streaming/StreamingTransferTest.java,19.0,321.0,5.0,187.0,735.0,1.0,1.0,1.0,18.0,243.0,34.0,2.0,814.0,2.0,2.0,1.0,cassandra,1.0.0
465,/apache/cassandra/utils/MerkleTreeTest.java,36.0,517.0,3.0,0.0,744.0,1.0,1.0,0.0,36.0,384.0,3.0,5.0,709.0,1.0,1.0,1.0,cassandra,1.0.0
466,/apache/cassandra/gms/ApplicationState.java,2.0,41.0,1.0,1.0,167.0,1.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.1.0
467,/apache/cassandra/locator/LocalStrategy.java,4.0,52.0,1.0,0.0,832.0,1.0,1.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.1.0
468,/apache/cassandra/locator/SimpleStrategy.java,7.0,75.0,3.0,0.0,832.0,1.0,1.0,0.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.1.0
469,/cassandra/net/io/SerializerType.java,2.0,27.0,26.0,0.0,841.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.1.0
470,/apache/cassandra/thrift/CustomTHsHaServer.java,46.0,334.0,44.0,16.0,11.0,1.0,1.0,1.0,45.0,239.0,44.0,0.0,13.0,1.0,1.0,0.0,cassandra,1.1.0
471,/apache/cassandra/db/RemoveColumnTest.java,1.0,63.0,20.0,0.0,66.0,1.0,1.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.1.0
472,/apache/cassandra/locator/NetworkTopologyStrategyTest.java,6.0,116.0,62.0,0.0,856.0,1.0,1.0,0.0,6.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.1.0
473,/apache/cassandra/tools/SSTableExportTest.java,7.0,270.0,174.0,0.0,425.0,2.0,2.0,0.0,7.0,180.0,2.0,0.0,816.0,1.0,1.0,0.0,cassandra,1.1.0
474,/apache/cassandra/stress/Stress.java,17.0,143.0,4.0,2.0,58.5,2.0,2.0,1.0,17.0,100.0,2.0,0.0,61.0,1.0,1.0,0.0,cassandra,1.1.0
475,/examples/client_only/src/ClientOnlyExample.java,17.0,196.0,392.0,0.0,236.5,1.0,2.0,0.0,17.0,134.0,392.0,0.0,410.0,2.0,2.0,0.0,cassandra,1.2.0
476,/apache/cassandra/cql3/PropertyDefinitions.java,27.0,148.0,7.0,270.0,171.0,1.0,1.0,0.0,27.0,109.0,0.0,270.0,0.0,0.0,0.0,2.0,cassandra,1.2.0
477,/cassandra/db/filter/IDiskAtomFilter.java,16.0,131.0,2.0,0.0,160.0,1.0,1.0,0.0,7.0,68.0,0.0,12.0,0.0,0.0,0.0,1.0,cassandra,1.2.0
478,/apache/cassandra/metrics/ConnectionMetrics.java,9.0,132.0,4.0,0.0,934.0,1.0,1.0,0.0,9.0,88.0,4.0,132.0,910.0,1.0,1.0,1.0,cassandra,1.2.0
479,/apache/cassandra/metrics/StreamingMetrics.java,3.0,60.0,4.0,0.0,938.0,1.0,1.0,0.0,3.0,33.0,4.0,60.0,910.0,1.0,1.0,1.0,cassandra,1.2.0
480,/apache/cassandra/service/PBSPredictionResult.java,13.0,127.0,127.0,127.0,955.0,1.0,1.0,0.0,13.0,90.0,0.0,127.0,0.0,0.0,0.0,1.0,cassandra,1.2.0
481,/apache/cassandra/service/PBSPredictor.java,71.0,630.0,630.0,646.0,955.0,1.0,1.0,1.0,71.0,356.0,0.0,652.0,0.0,0.0,0.0,3.0,cassandra,1.2.0
482,/apache/cassandra/service/PBSPredictorMBean.java,5.0,35.0,35.0,37.0,955.0,1.0,1.0,1.0,0.0,14.0,0.0,37.0,0.0,0.0,0.0,2.0,cassandra,1.2.0
483,/apache/cassandra/tools/AbstractJmxClient.java,20.0,171.0,11.0,171.0,16.0,1.0,1.0,0.0,20.0,125.0,0.0,171.0,0.0,0.0,0.0,2.0,cassandra,1.2.0
484,/apache/cassandra/tools/Shuffle.java,90.0,765.0,13.0,770.0,17.0,2.0,2.0,0.0,90.0,550.0,0.0,767.0,0.0,0.0,0.0,4.0,cassandra,1.2.0
485,/cassandra/db/compaction/LongLeveledCompactionStrategyTest.java,12.0,129.0,9.0,129.0,933.0,1.0,1.0,0.0,12.0,94.0,9.0,129.0,910.0,1.0,1.0,1.0,cassandra,1.2.0
486,/apache/cassandra/service/PBSPredictorTest.java,8.0,114.0,114.0,114.0,955.0,1.0,1.0,0.0,8.0,64.0,0.0,114.0,0.0,0.0,0.0,1.0,cassandra,1.2.0
487,/apache/derby/client/ClientDataSourceFactory.java,5.0,92.0,65.0,1.0,71.0,1.0,1.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
488,/derby/client/am/BlobOutputStream.java,8.0,65.0,5.0,0.0,19.0,1.0,2.0,0.0,8.0,38.0,5.0,0.0,6.0,2.0,2.0,0.0,derby,10.1.1.0
489,/derby/client/am/ClobOutputStream.java,7.0,67.0,14.0,0.0,38.5,2.0,2.0,0.0,7.0,39.0,14.0,0.0,15.0,2.0,2.0,0.0,derby,10.1.1.0
490,/derby/client/am/Connection.java,285.0,1646.0,140.0,131.0,48.8,5.0,5.0,5.0,254.0,1174.0,150.0,0.0,39.0,4.0,4.0,0.0,derby,10.1.1.0
491,/derby/client/am/Cursor.java,268.0,1076.0,101.0,0.0,22.0,2.0,2.0,0.0,262.0,830.0,98.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
492,/derby/client/am/DatabaseMetaData.java,267.0,2101.0,50.0,0.0,48.6666666667,3.0,3.0,0.0,265.0,1463.0,20.0,0.0,20.0,2.0,2.0,0.0,derby,10.1.1.0
493,/derby/client/am/DateTime.java,27.0,616.0,141.0,0.0,39.0,1.0,2.0,0.0,27.0,446.0,141.0,0.0,18.0,2.0,2.0,0.0,derby,10.1.1.0
494,/derby/client/am/EncryptionManager.java,67.0,499.0,3.0,0.0,51.0,1.0,1.0,0.0,67.0,304.0,3.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
495,/derby/client/am/Lob.java,11.0,100.0,2.0,0.0,35.0,1.0,1.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
496,/derby/client/am/PreparedStatement.java,303.0,1747.0,4.0,19.0,27.5,1.0,2.0,1.0,303.0,1373.0,2.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
497,/derby/client/am/ResultSet.java,761.0,3906.0,355.0,159.0,12.2857142857,6.0,7.0,0.0,751.0,2998.0,22.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
498,/derby/client/am/SectionManager.java,27.0,211.0,16.0,0.0,72.5,2.0,2.0,0.0,27.0,111.0,4.0,0.0,20.0,2.0,2.0,0.0,derby,10.1.1.0
499,/derby/client/am/SqlException.java,47.0,303.0,4.0,0.0,9.0,1.0,1.0,0.0,47.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
500,/derby/client/am/SqlWarning.java,30.0,163.0,4.0,0.0,9.0,1.0,1.0,0.0,30.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
501,/derby/client/am/Statement.java,376.0,2111.0,161.0,8.0,40.1666666667,5.0,6.0,2.0,376.0,1563.0,83.0,0.0,38.0,4.0,4.0,0.0,derby,10.1.1.0
502,/derby/client/net/NetConnection.java,207.0,1506.0,33.0,21.0,48.5,2.0,2.0,2.0,207.0,1085.0,20.0,0.0,20.0,2.0,2.0,0.0,derby,10.1.1.0
503,/derby/client/net/NetDatabaseMetaData.java,5.0,77.0,12.0,0.0,72.5,2.0,2.0,0.0,5.0,33.0,18.0,0.0,20.0,2.0,2.0,0.0,derby,10.1.1.0
504,/derby/client/net/NetStatementReply.java,286.0,2358.0,5.0,0.0,72.0,1.0,1.0,0.0,286.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
505,/derby/client/net/NetXAConnection.java,45.0,261.0,14.0,28.0,74.0,1.0,1.0,2.0,45.0,179.0,14.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
506,/derby/client/net/NetXAConnectionReply.java,34.0,307.0,2.0,0.0,74.0,1.0,1.0,0.0,34.0,208.0,2.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
507,/derby/client/net/NetXAResource.java,166.0,1089.0,137.0,198.0,60.0,2.0,2.0,2.0,166.0,806.0,137.0,0.0,19.0,2.0,2.0,0.0,derby,10.1.1.0
508,/apache/derby/jdbc/ClientBaseDataSource.java,129.0,913.0,204.0,981.0,66.0,2.0,3.0,4.0,127.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
509,/apache/derby/jdbc/ClientDataSource.java,3.0,160.0,2.0,253.0,0.0,1.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
510,/apache/derby/jdbc/ClientDriver.java,35.0,294.0,47.0,0.0,31.6666666667,3.0,3.0,0.0,35.0,197.0,43.0,0.0,18.0,2.0,2.0,0.0,derby,10.1.1.0
511,/java/demo/nserverdemo/SimpleNetworkClientSample.java,21.0,322.0,18.0,662.0,10.0,1.0,1.0,0.0,21.0,159.0,18.0,0.0,0.0,1.0,1.0,0.0,derby,10.1.1.0
512,/apache/derby/drda/NetServlet.java,132.0,1041.0,6.0,6.0,23.0,1.0,1.0,0.0,132.0,733.0,6.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
513,/apache/derby/drda/NetworkServerControl.java,21.0,492.0,29.0,40.0,10.75,3.0,4.0,1.0,21.0,111.0,3.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
514,/derby/impl/drda/ClientThread.java,11.0,123.0,15.0,10.0,34.0,2.0,2.0,0.0,11.0,73.0,12.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
515,/derby/impl/drda/DDMReader.java,149.0,1777.0,17.0,16.0,34.0,1.0,1.0,1.0,149.0,960.0,17.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
516,/derby/impl/drda/DDMWriter.java,172.0,1885.0,63.0,26.0,36.0,1.0,1.0,1.0,172.0,982.0,63.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
517,/derby/impl/drda/DRDAConnThread.java,1027.0,7266.0,276.0,440.0,22.4,5.0,5.0,3.0,1027.0,4619.0,188.0,0.0,27.0,3.0,3.0,0.0,derby,10.1.1.0
518,/derby/impl/drda/DRDAResultSet.java,57.0,520.0,78.0,59.0,42.6666666667,2.0,3.0,0.0,57.0,279.0,78.0,0.0,27.0,3.0,3.0,0.0,derby,10.1.1.0
519,/derby/impl/drda/DRDAStatement.java,176.0,1631.0,191.0,83.0,46.0,4.0,4.0,0.0,176.0,902.0,242.0,0.0,47.0,5.0,5.0,0.0,derby,10.1.1.0
520,/derby/impl/drda/DRDAXAProtocol.java,88.0,674.0,2.0,19.0,46.0,1.0,1.0,0.0,88.0,391.0,2.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
521,/derby/impl/drda/Database.java,44.0,430.0,28.0,7.0,37.0,2.0,2.0,0.0,44.0,248.0,17.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
522,/derby/impl/drda/NetworkServerControlImpl.java,382.0,3381.0,56.0,3518.0,13.0,2.0,2.0,1.0,382.0,2089.0,52.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
523,/derby/impl/drda/XADatabase.java,11.0,155.0,3.0,19.0,42.0,1.0,1.0,0.0,11.0,68.0,3.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
524,/apache/derby/diag/LockTable.java,24.0,347.0,4.0,0.0,49.0,1.0,1.0,0.0,24.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
525,/apache/derby/diag/TransactionTable.java,19.0,243.0,4.0,0.0,49.0,1.0,1.0,0.0,19.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
526,/derby/iapi/jdbc/BrokeredCallableStatement.java,31.0,234.0,19.0,0.0,70.0,1.0,1.0,0.0,31.0,168.0,19.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
527,/derby/iapi/jdbc/BrokeredPreparedStatement.java,39.0,516.0,11.0,0.0,70.0,1.0,1.0,0.0,39.0,192.0,11.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
528,/derby/iapi/jdbc/BrokeredStatement.java,49.0,531.0,30.0,0.0,70.0,1.0,1.0,0.0,49.0,251.0,30.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
529,/derby/iapi/jdbc/BrokeredStatementControl.java,5.0,58.0,3.0,0.0,70.0,1.0,1.0,0.0,0.0,10.0,3.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
530,/derby/iapi/jdbc/DRDAServerStarter.java,20.0,214.0,4.0,2.0,42.0,1.0,1.0,0.0,20.0,168.0,4.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
531,/derby/iapi/reference/Attribute.java,0.0,190.0,18.0,0.0,13.0,1.0,1.0,0.0,0.0,25.0,18.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
532,/derby/iapi/reference/MessageId.java,0.0,148.0,3.0,7.0,14.5,3.0,2.0,0.0,0.0,78.0,1.0,0.0,0.0,1.0,1.0,0.0,derby,10.1.1.0
533,/derby/iapi/reference/SQLState.java,0.0,1489.0,8.0,11.0,33.5,4.0,4.0,2.0,0.0,953.0,8.0,0.0,36.0,4.0,4.0,0.0,derby,10.1.1.0
534,/iapi/services/classfile/VMOpcode.java,0.0,235.0,6.0,0.0,66.0,1.0,1.0,0.0,0.0,207.0,6.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
535,/iapi/services/context/ContextService.java,53.0,427.0,48.0,0.0,5.0,1.0,2.0,0.0,53.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
536,/iapi/services/io/FileUtil.java,96.0,526.0,20.0,0.0,25.0,1.0,1.0,0.0,96.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
537,/iapi/services/loader/ClassFactory.java,8.0,95.0,6.0,0.0,38.0,1.0,1.0,0.0,0.0,17.0,6.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
538,/iapi/services/loader/ClassInspector.java,163.0,1098.0,3.0,35.0,38.0,1.0,1.0,1.0,163.0,591.0,3.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
539,/derby/iapi/sql/PreparedStatement.java,20.0,246.0,25.0,0.0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
540,/iapi/store/access/BackingStoreHashtable.java,72.0,745.0,15.0,7.0,48.0,1.0,1.0,1.0,72.0,371.0,15.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
541,/iapi/store/access/FileResource.java,9.0,166.0,7.0,1.0,25.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
542,/iapi/store/access/RowUtil.java,77.0,721.0,16.0,1.0,41.0,1.0,1.0,0.0,77.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
543,/derby/iapi/types/BinaryDecimal.java,82.0,704.0,9.0,710.0,15.0,1.0,1.0,0.0,79.0,350.0,9.0,0.0,9.0,1.0,1.0,0.0,derby,10.1.1.0
544,/derby/iapi/types/DataTypeDescriptor.java,138.0,1089.0,4.0,8.0,43.0,1.0,1.0,1.0,138.0,563.0,4.0,0.0,6.0,1.0,1.0,0.0,derby,10.1.1.0
545,/derby/iapi/types/TypeId.java,258.0,1832.0,21.0,50.0,43.3333333333,3.0,3.0,2.0,258.0,1142.0,5.0,0.0,16.0,2.0,2.0,0.0,derby,10.1.1.0
546,/derby/impl/io/CPFile.java,15.0,124.0,79.0,0.0,40.0,1.0,1.0,0.0,15.0,71.0,79.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
547,/derby/impl/io/CPStorageFactory.java,9.0,131.0,40.0,0.0,40.0,1.0,1.0,0.0,9.0,48.0,40.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
548,/derby/impl/jdbc/BinaryToRawStream.java,8.0,99.0,58.0,0.0,6.5,1.0,2.0,0.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
549,/derby/impl/jdbc/EmbedClob.java,88.0,800.0,13.0,10.0,7.0,1.0,1.0,1.0,88.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
550,/derby/impl/jdbc/EmbedDatabaseMetaData.java,227.0,3214.0,35.0,260.0,50.5,1.0,2.0,2.0,227.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
551,/derby/impl/jdbc/EmbedPreparedStatement.java,145.0,1333.0,33.0,0.0,21.0,1.0,1.0,0.0,145.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
552,/derby/impl/jdbc/EmbedResultSet.java,375.0,3900.0,41.0,2702.0,36.0,2.0,2.0,1.0,374.0,1464.0,35.0,0.0,10.0,1.0,1.0,0.0,derby,10.1.1.0
553,/derby/impl/jdbc/EmbedStatement.java,137.0,1469.0,7.0,0.0,2.0,1.0,1.0,0.0,137.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
554,/derby/impl/jdbc/RawToBinaryFormatStream.java,17.0,133.0,30.0,0.0,10.5,2.0,2.0,0.0,17.0,68.0,30.0,0.0,16.0,2.0,2.0,0.0,derby,10.1.1.0
555,/derby/impl/jdbc/ReaderToUTF8Stream.java,28.0,218.0,63.0,20.0,10.5,2.0,2.0,1.0,28.0,135.0,63.0,0.0,16.0,2.0,2.0,0.0,derby,10.1.1.0
556,/derby/impl/jdbc/UTF8Reader.java,58.0,354.0,29.0,0.0,7.0,1.0,1.0,0.0,58.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,derby,10.1.1.0
