,project,file,rel,h_LOC,k_LOC,h_CC,k_CC,h_bfs,k_bfs,h_churn,k_churn,h_num_pre,k_num_pre,h_num_post,k_num_post,h_exp,k_exp,h_num_bugs,k_num_bugs
13346,derby,/impl/sql/compile/MethodCallNode.java,10.2.1.6,1245,687.0,151,151.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13347,derby,/impl/sql/compile/MiscellaneousStatementNode.java,10.2.1.6,93,31.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13348,derby,/impl/sql/compile/ModifyColumnNode.java,10.2.1.6,347,206.0,37,37.0,25,41.0,12,11,0,1,3,3.0,30.0,21.0,4,3.0
13349,derby,/impl/sql/compile/NOPStatementNode.java,10.2.1.6,66,19.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13350,derby,/impl/sql/compile/NestedLoopJoinStrategy.java,10.2.1.6,297,176.0,27,27.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13351,derby,/impl/sql/compile/NewInvocationNode.java,10.2.1.6,430,204.0,30,30.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13352,derby,/impl/sql/compile/NodeFactoryImpl.java,10.2.1.6,726,448.0,177,177.0,1,0.0,1,11,0,1,1,0.0,21.0,0.0,1,0.0
13353,derby,/impl/sql/compile/NonStaticMethodCallNode.java,10.2.1.6,493,198.0,34,34.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13354,derby,/impl/sql/compile/NormalizeResultSetNode.java,10.2.1.6,150,66.0,4,4.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13355,derby,/impl/sql/compile/NotNode.java,10.2.1.6,129,40.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13356,derby,/impl/sql/compile/NumericConstantNode.java,10.2.1.6,260,175.0,30,30.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13357,derby,/impl/sql/compile/NumericTypeCompiler.java,10.2.1.6,557,337.0,76,76.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13358,derby,/impl/sql/compile/OptimizerFactoryImpl.java,10.2.1.6,224,108.0,12,12.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13359,derby,/impl/sql/compile/OptimizerImpl.java,10.2.1.6,2677,1312.0,212,212.0,0,0.0,478,390,7,8,0,0.0,0.0,0.0,0,0.0
13360,derby,/impl/sql/compile/OrNode.java,10.2.1.6,440,231.0,29,29.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13361,derby,/impl/sql/compile/OrderByColumn.java,10.2.1.6,385,209.0,40,40.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13362,derby,/impl/sql/compile/OrderByList.java,10.2.1.6,605,301.0,51,51.0,0,0.0,3,11,0,1,0,0.0,0.0,0.0,0,0.0
13363,derby,/impl/sql/compile/OrderByNode.java,10.2.1.6,158,68.0,7,7.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13364,derby,/impl/sql/compile/OrderedColumn.java,10.2.1.6,97,39.0,6,6.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13365,derby,/impl/sql/compile/OrderedColumnList.java,10.2.1.6,92,36.0,4,4.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13366,derby,/impl/sql/compile/ParameterNode.java,10.2.1.6,496,163.0,31,31.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13367,derby,/impl/sql/compile/ParseException.java,10.2.1.6,216,103.0,24,24.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13368,derby,/impl/sql/compile/ParserImpl.java,10.2.1.6,191,85.0,12,12.0,9,9.0,0,11,0,1,1,1.0,3.0,0.0,1,1.0
13369,derby,/impl/sql/compile/Predicate.java,10.2.1.6,1302,602.0,106,106.0,0,0.0,341,260,1,2,0,0.0,0.0,0.0,0,0.0
13370,derby,/impl/sql/compile/PredicateList.java,10.2.1.6,3961,2323.0,410,410.0,0,0.0,34,11,0,1,0,0.0,0.0,0.0,0,0.0
13371,derby,/impl/sql/compile/PrivilegeNode.java,10.2.1.6,239,161.0,31,31.0,0,0.0,43,35,2,3,0,0.0,0.0,0.0,0,0.0
13372,derby,/impl/sql/compile/ProjectRestrictNode.java,10.2.1.6,1842,824.0,131,131.0,0,0.0,148,46,3,4,0,0.0,0.0,0.0,0,0.0
13373,derby,/impl/sql/compile/QuantifiedBinaryOperatorNode.java,10.2.1.6,123,54.0,5,5.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13374,derby,/impl/sql/compile/QuantifiedUnaryOperatorNode.java,10.2.1.6,102,31.0,4,4.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13375,derby,/impl/sql/compile/QueryTreeNode.java,10.2.1.6,1671,863.0,150,150.0,0,0.0,7,18,1,2,0,0.0,0.0,0.0,0,0.0
13376,derby,/impl/sql/compile/QueryTreeNodeVector.java,10.2.1.6,164,95.0,19,19.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13377,derby,/impl/sql/compile/RefTypeCompiler.java,10.2.1.6,108,53.0,10,10.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13378,derby,/impl/sql/compile/ReferencedTablesVisitor.java,10.2.1.6,108,45.0,8,8.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13379,derby,/impl/sql/compile/RelationalOperator.java,10.2.1.6,374,61.0,24,0.0,0,0.0,73,11,0,1,0,0.0,0.0,0.0,0,0.0
13380,derby,/impl/sql/compile/RemapCRsVisitor.java,10.2.1.6,108,37.0,6,6.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13381,derby,/impl/sql/compile/RenameNode.java,10.2.1.6,439,251.0,44,44.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13382,derby,/impl/sql/compile/ReplaceAggregatesWithCRVisitor.java,10.2.1.6,118,39.0,7,7.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13383,derby,/impl/sql/compile/ResultColumn.java,10.2.1.6,1839,946.0,200,200.0,0,0.0,19,11,0,1,0,0.0,0.0,0.0,0,0.0
13384,derby,/impl/sql/compile/ResultColumnList.java,10.2.1.6,4060,2262.0,395,395.0,64,9.0,97,110,2,4,3,1.0,50.0,21.0,3,1.0
13385,derby,/impl/sql/compile/ResultSetNode.java,10.2.1.6,1928,854.0,148,147.0,11,0.0,13,11,0,1,1,0.0,32.0,0.0,1,0.0
13386,derby,/impl/sql/compile/RevokeNode.java,10.2.1.6,112,53.0,8,8.0,0,0.0,6,17,3,4,0,0.0,0.0,0.0,0,0.0
13387,derby,/impl/sql/compile/RoutineDesignator.java,10.2.1.6,71,32.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13388,derby,/impl/sql/compile/RowOrderingImpl.java,10.2.1.6,453,272.0,55,55.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13389,derby,/impl/sql/compile/RowResultSetNode.java,10.2.1.6,766,331.0,46,46.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13390,derby,/impl/sql/compile/SQLBooleanConstantNode.java,10.2.1.6,106,49.0,6,6.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13391,derby,/impl/sql/compile/SQLToJavaValueNode.java,10.2.1.6,522,219.0,32,32.0,16,0.0,0,11,0,1,1,0.0,157.0,0.0,1,0.0
13392,derby,/impl/sql/compile/SavepointNode.java,10.2.1.6,126,59.0,10,10.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13393,derby,/impl/sql/compile/ScrollInsensitiveResultSetNode.java,10.2.1.6,125,55.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13394,derby,/impl/sql/compile/SelectNode.java,10.2.1.6,2191,1103.0,202,202.0,4,0.0,29,40,1,2,1,0.0,88.0,0.0,1,0.0
13395,derby,/impl/sql/compile/SetOperatorNode.java,10.2.1.6,1068,386.0,60,59.0,102,0.0,118,129,3,4,1,0.0,32.0,0.0,1,0.0
13396,derby,/impl/sql/compile/SetSchemaNode.java,10.2.1.6,178,77.0,14,14.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13397,derby,/impl/sql/compile/SetTransactionIsolationNode.java,10.2.1.6,115,47.0,6,6.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13398,derby,/impl/sql/compile/SimpleStringOperatorNode.java,10.2.1.6,168,74.0,11,11.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13399,derby,/impl/sql/compile/SingleChildResultSetNode.java,10.2.1.6,630,264.0,47,47.0,0,0.0,15,26,1,2,0,0.0,0.0,0.0,0,0.0
13400,derby,/impl/sql/compile/SpecialFunctionNode.java,10.2.1.6,235,108.0,19,19.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13401,derby,/impl/sql/compile/StatementNode.java,10.2.1.6,286,131.0,16,14.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13402,derby,/impl/sql/compile/StaticClassFieldReferenceNode.java,10.2.1.6,244,84.0,10,10.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13403,derby,/impl/sql/compile/StaticMethodCallNode.java,10.2.1.6,1111,602.0,112,112.0,7,0.0,10,11,0,1,1,0.0,157.0,0.0,1,0.0
13404,derby,/impl/sql/compile/SubqueryList.java,10.2.1.6,242,115.0,21,21.0,0,0.0,0,12,0,2,0,0.0,0.0,0.0,0,0.0
13405,derby,/impl/sql/compile/SubqueryNode.java,10.2.1.6,2303,1095.0,188,188.0,13,13.0,0,11,0,1,2,2.0,4.5,0.0,1,2.0
13406,derby,/impl/sql/compile/SubstituteExpressionVisitor.java,10.2.1.6,76,43.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13407,derby,/impl/sql/compile/SumAvgAggregateDefinition.java,10.2.1.6,152,69.0,10,10.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13408,derby,/impl/sql/compile/TableElementList.java,10.2.1.6,988,647.0,107,107.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13409,derby,/impl/sql/compile/TableElementNode.java,10.2.1.6,189,70.0,17,17.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13410,derby,/impl/sql/compile/TableName.java,10.2.1.6,273,112.0,21,21.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13411,derby,/impl/sql/compile/TableOperatorNode.java,10.2.1.6,919,484.0,76,76.0,0,0.0,42,53,1,3,0,0.0,0.0,0.0,0,0.0
13412,derby,/impl/sql/compile/TablePrivilegesNode.java,10.2.1.6,179,103.0,17,17.0,0,0.0,87,98,1,2,0,0.0,0.0,0.0,0,0.0
13413,derby,/impl/sql/compile/TernaryOperatorNode.java,10.2.1.6,931,556.0,90,90.0,10,10.0,0,11,0,1,1,1.0,26.0,21.0,1,1.0
13414,derby,/impl/sql/compile/TestConstraintNode.java,10.2.1.6,148,58.0,4,4.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13415,derby,/impl/sql/compile/TimeTypeCompiler.java,10.2.1.6,174,80.0,14,14.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13416,derby,/impl/sql/compile/TimestampOperatorNode.java,10.2.1.6,129,58.0,7,7.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13417,derby,/impl/sql/compile/TimestampTypeCompiler.java,10.2.1.6,203,96.0,17,17.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13418,derby,/impl/sql/compile/Token.java,10.2.1.6,109,20.0,2,2.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13419,derby,/impl/sql/compile/TransactionStatementNode.java,10.2.1.6,65,18.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13420,derby,/impl/sql/compile/TriggerReferencingStruct.java,10.2.1.6,52,22.0,4,4.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13421,derby,/impl/sql/compile/TypeCompilerFactoryImpl.java,10.2.1.6,330,257.0,39,39.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13422,derby,/impl/sql/compile/UCode_CharStream.java,10.2.1.6,476,344.0,60,60.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13423,derby,/impl/sql/compile/UnaryArithmeticOperatorNode.java,10.2.1.6,262,135.0,23,23.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13424,derby,/impl/sql/compile/UnaryComparisonOperatorNode.java,10.2.1.6,459,238.0,41,41.0,0,0.0,69,11,0,1,0,0.0,0.0,0.0,0,0.0
13425,derby,/impl/sql/compile/UnaryDateTimestampOperatorNode.java,10.2.1.6,197,115.0,28,28.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13426,derby,/impl/sql/compile/UnaryLogicalOperatorNode.java,10.2.1.6,121,39.0,4,4.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13427,derby,/impl/sql/compile/UnaryOperatorNode.java,10.2.1.6,878,409.0,76,76.0,0,0.0,137,11,0,1,0,0.0,0.0,0.0,0,0.0
13428,derby,/impl/sql/compile/UnionNode.java,10.2.1.6,666,298.0,45,45.0,0,0.0,2,13,1,2,0,0.0,0.0,0.0,0,0.0
13429,derby,/impl/sql/compile/UntypedNullConstantNode.java,10.2.1.6,107,30.0,5,5.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13430,derby,/impl/sql/compile/UpdateNode.java,10.2.1.6,1138,615.0,86,86.0,0,0.0,114,126,2,4,0,0.0,0.0,0.0,0,0.0
13431,derby,/impl/sql/compile/UserDefinedTypeCompiler.java,10.2.1.6,163,64.0,11,11.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13432,derby,/impl/sql/compile/UserTypeConstantNode.java,10.2.1.6,315,153.0,19,25.0,0,0.0,52,11,0,1,0,0.0,0.0,0.0,0,0.0
13433,derby,/impl/sql/compile/VTIDeferModPolicy.java,10.2.1.6,207,150.0,31,31.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13434,derby,/impl/sql/compile/ValueNode.java,10.2.1.6,1364,583.0,100,99.0,38,38.0,0,11,0,1,1,1.0,27.0,21.0,2,1.0
13435,derby,/impl/sql/compile/ValueNodeList.java,10.2.1.6,655,347.0,63,63.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13436,derby,/impl/sql/compile/VarbitConstantNode.java,10.2.1.6,58,21.0,1,1.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13437,derby,/impl/sql/compile/VerifyAggregateExpressionsVisitor.java,10.2.1.6,157,66.0,14,14.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13438,derby,/impl/sql/compile/VirtualColumnNode.java,10.2.1.6,300,113.0,25,25.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13439,derby,/impl/sql/compile/XMLConstantNode.java,10.2.1.6,86,33.0,3,4.0,0,0.0,14,11,0,1,0,0.0,0.0,0.0,0,0.0
13440,derby,/impl/sql/compile/XMLTypeCompiler.java,10.2.1.6,181,72.0,15,15.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13441,derby,/impl/sql/conn/CachedStatement.java,10.2.1.6,109,45.0,10,10.0,0,0.0,11,11,1,1,0,0.0,0.0,0.0,0,0.0
13442,derby,/impl/sql/conn/GenericAuthorizer.java,10.2.1.6,285,190.0,49,49.0,59,59.0,22,11,1,1,1,1.0,74.0,68.0,1,1.0
13443,derby,/impl/sql/conn/GenericLanguageConnectionContext.java,10.2.1.6,3153,1638.0,351,351.0,49,0.0,90,83,4,4,2,0.0,83.5,0.0,2,0.0
13444,derby,/impl/sql/conn/GenericLanguageConnectionFactory.java,10.2.1.6,479,255.0,42,42.0,0,0.0,16,13,2,2,0,0.0,0.0,0.0,0,0.0
13445,derby,/impl/sql/conn/GenericStatementContext.java,10.2.1.6,743,385.0,76,76.0,20,0.0,11,31,1,2,1,0.0,133.0,0.0,1,0.0
13446,derby,/impl/sql/conn/TempTableInfo.java,10.2.1.6,256,44.0,10,10.0,0,0.0,11,11,1,1,0,0.0,0.0,0.0,0,0.0
13447,derby,/impl/sql/depend/BasicDependency.java,10.2.1.6,83,23.0,4,4.0,0,0.0,11,11,1,1,0,0.0,0.0,0.0,0,0.0
13448,derby,/impl/sql/depend/BasicDependencyManager.java,10.2.1.6,1426,805.0,171,171.0,3,0.0,117,52,2,2,1,0.0,21.0,0.0,1,0.0
13449,derby,/impl/sql/depend/BasicProviderInfo.java,10.2.1.6,196,94.0,13,13.0,0,0.0,11,11,1,1,0,0.0,0.0,0.0,0,0.0
13450,derby,/impl/sql/depend/DepClassInfo.java,10.2.1.6,39,14.0,2,2.0,0,0.0,11,11,1,1,0,0.0,0.0,0.0,0,0.0
13451,derby,/impl/sql/execute/AddJarConstantAction.java,10.2.1.6,98,32.0,3,3.0,7,0.0,0,11,0,1,1,0.0,152.0,0.0,1,0.0
13452,derby,/impl/sql/execute/AggregateSortObserver.java,10.2.1.6,197,84.0,12,12.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13453,derby,/impl/sql/execute/AggregatorInfo.java,10.2.1.6,264,106.0,14,14.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13454,derby,/impl/sql/execute/AggregatorInfoList.java,10.2.1.6,130,45.0,9,9.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13455,derby,/impl/sql/execute/AlterTableConstantAction.java,10.2.1.6,2361,1578.0,215,215.0,116,6.0,12,31,0,3,4,1.0,43.0,21.0,3,1.0
13456,derby,/impl/sql/execute/AnyResultSet.java,10.2.1.6,253,129.0,18,18.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13457,derby,/impl/sql/execute/AutoincrementCounter.java,10.2.1.6,233,109.0,16,16.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13458,derby,/impl/sql/execute/AvgAggregator.java,10.2.1.6,250,118.0,21,21.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13459,derby,/impl/sql/execute/BaseActivation.java,10.2.1.6,1692,883.0,201,195.0,0,0.0,44,55,4,4,0,0.0,0.0,0.0,0,0.0
13460,derby,/impl/sql/execute/BaseExpressionActivation.java,10.2.1.6,153,69.0,11,11.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13461,derby,/impl/sql/execute/BasicNoPutResultSetImpl.java,10.2.1.6,1110,601.0,116,114.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13462,derby,/impl/sql/execute/BasicSortObserver.java,10.2.1.6,177,69.0,12,12.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13463,derby,/impl/sql/execute/BulkTableScanResultSet.java,10.2.1.6,376,210.0,24,24.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13464,derby,/impl/sql/execute/CallStatementResultSet.java,10.2.1.6,79,31.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13465,derby,/impl/sql/execute/CardinalityCounter.java,10.2.1.6,160,85.0,19,19.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13466,derby,/impl/sql/execute/ColumnInfo.java,10.2.1.6,301,179.0,16,16.0,1,1.0,0,11,0,1,1,1.0,40.0,21.0,1,1.0
13467,derby,/impl/sql/execute/ConstantActionActivation.java,10.2.1.6,58,21.0,9,9.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13468,derby,/impl/sql/execute/ConstraintConstantAction.java,10.2.1.6,355,195.0,16,16.0,0,0.0,0,12,0,2,0,0.0,0.0,0.0,0,0.0
13469,derby,/impl/sql/execute/ConstraintInfo.java,10.2.1.6,281,136.0,22,22.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13470,derby,/impl/sql/execute/CountAggregator.java,10.2.1.6,162,69.0,12,12.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13471,derby,/impl/sql/execute/CreateAliasConstantAction.java,10.2.1.6,370,230.0,38,38.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13472,derby,/impl/sql/execute/CreateConstraintConstantAction.java,10.2.1.6,533,315.0,36,36.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13473,derby,/impl/sql/execute/CreateIndexConstantAction.java,10.2.1.6,784,463.0,54,54.0,0,0.0,5,16,1,2,0,0.0,0.0,0.0,0,0.0
13474,derby,/impl/sql/execute/CreateSchemaConstantAction.java,10.2.1.6,147,52.0,5,5.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13475,derby,/impl/sql/execute/CreateTableConstantAction.java,10.2.1.6,353,205.0,25,25.0,0,0.0,0,25,0,2,0,0.0,0.0,0.0,0,0.0
13476,derby,/impl/sql/execute/CreateTriggerConstantAction.java,10.2.1.6,390,225.0,20,20.0,34,0.0,40,49,1,2,1,0.0,24.0,0.0,1,0.0
13477,derby,/impl/sql/execute/CreateViewConstantAction.java,10.2.1.6,225,127.0,10,10.0,0,0.0,0,14,0,2,0,0.0,0.0,0.0,0,0.0
13478,derby,/impl/sql/execute/CurrentDatetime.java,10.2.1.6,115,43.0,10,10.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13479,derby,/impl/sql/execute/CurrentOfResultSet.java,10.2.1.6,347,162.0,38,38.0,0,0.0,34,45,2,3,0,0.0,0.0,0.0,0,0.0
13480,derby,/impl/sql/execute/CursorActivation.java,10.2.1.6,50,14.0,3,3.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13481,derby,/impl/sql/execute/DDLConstantAction.java,10.2.1.6,459,180.0,31,31.0,0,0.0,34,11,0,1,0,0.0,0.0,0.0,0,0.0
13482,derby,/impl/sql/execute/DDLSingleTableConstantAction.java,10.2.1.6,50,11.0,1,1.0,0,0.0,18,11,0,1,0,0.0,0.0,0.0,0,0.0
13483,derby,/impl/sql/execute/DMLVTIResultSet.java,10.2.1.6,139,68.0,9,8.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13484,derby,/impl/sql/execute/DMLWriteResultSet.java,10.2.1.6,219,115.0,17,17.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13485,derby,/impl/sql/execute/DeleteCascadeResultSet.java,10.2.1.6,487,319.0,58,58.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13486,derby,/impl/sql/execute/DeleteConstantAction.java,10.2.1.6,188,81.0,5,5.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13487,derby,/impl/sql/execute/DeleteResultSet.java,10.2.1.6,666,403.0,55,55.0,0,0.0,13,24,2,3,0,0.0,0.0,0.0,0,0.0
13488,derby,/impl/sql/execute/DeleteVTIResultSet.java,10.2.1.6,176,107.0,15,15.0,0,0.0,4,15,1,2,0,0.0,0.0,0.0,0,0.0
13489,derby,/impl/sql/execute/DependentResultSet.java,10.2.1.6,748,498.0,62,62.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13490,derby,/impl/sql/execute/DistinctGroupedAggregateResultSet.java,10.2.1.6,130,39.0,1,1.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13491,derby,/impl/sql/execute/DistinctScalarAggregateResultSet.java,10.2.1.6,400,183.0,21,21.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13492,derby,/impl/sql/execute/DistinctScanResultSet.java,10.2.1.6,158,90.0,5,5.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13493,derby,/impl/sql/execute/DropAliasConstantAction.java,10.2.1.6,176,74.0,9,9.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13494,derby,/impl/sql/execute/DropConstraintConstantAction.java,10.2.1.6,327,169.0,26,26.0,0,0.0,15,12,0,2,0,0.0,0.0,0.0,0,0.0
13495,derby,/impl/sql/execute/DropIndexConstantAction.java,10.2.1.6,225,95.0,10,10.0,0,0.0,5,12,0,2,0,0.0,0.0,0.0,0,0.0
13496,derby,/impl/sql/execute/DropJarConstantAction.java,10.2.1.6,102,31.0,4,4.0,16,0.0,0,11,0,1,1,0.0,152.0,0.0,1,0.0
13497,derby,/impl/sql/execute/DropSchemaConstantAction.java,10.2.1.6,161,51.0,6,6.0,0,0.0,0,12,0,2,0,0.0,0.0,0.0,0,0.0
13498,derby,/impl/sql/execute/DropStatisticsConstantAction.java,10.2.1.6,103,57.0,6,6.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13499,derby,/impl/sql/execute/DropTableConstantAction.java,10.2.1.6,391,195.0,26,26.0,0,0.0,10,11,0,1,0,0.0,0.0,0.0,0,0.0
13500,derby,/impl/sql/execute/DropTriggerConstantAction.java,10.2.1.6,202,102.0,10,10.0,0,0.0,4,11,0,1,0,0.0,0.0,0.0,0,0.0
13501,derby,/impl/sql/execute/DropViewConstantAction.java,10.2.1.6,150,62.0,6,6.0,0,0.0,0,12,0,2,0,0.0,0.0,0.0,0,0.0
13502,derby,/impl/sql/execute/FKInfo.java,10.2.1.6,412,232.0,33,33.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13503,derby,/impl/sql/execute/ForeignKeyRIChecker.java,10.2.1.6,128,47.0,8,8.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13504,derby,/impl/sql/execute/GenericAggregateResultSet.java,10.2.1.6,219,107.0,10,10.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13505,derby,/impl/sql/execute/GenericAggregator.java,10.2.1.6,410,202.0,27,27.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13506,derby,/impl/sql/execute/GenericConstantAction.java,10.2.1.6,58,21.0,2,2.0,0,0.0,21,11,0,1,0,0.0,0.0,0.0,0,0.0
13507,derby,/impl/sql/execute/GenericConstantActionFactory.java,10.2.1.6,1024,507.0,35,35.0,18,0.0,0,11,0,1,1,0.0,152.0,0.0,1,0.0
13508,derby,/impl/sql/execute/GenericExecutionContext.java,10.2.1.6,202,89.0,15,15.0,0,0.0,22,23,1,2,0,0.0,0.0,0.0,0,0.0
13509,derby,/impl/sql/execute/GenericExecutionFactory.java,10.2.1.6,365,205.0,24,24.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13510,derby,/impl/sql/execute/GenericQualifier.java,10.2.1.6,195,98.0,15,15.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13511,derby,/impl/sql/execute/GenericRIChecker.java,10.2.1.6,248,130.0,14,13.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
13512,derby,/impl/sql/execute/GenericResultSetFactory.java,10.2.1.6,1189,862.0,44,44.0,0,0.0,0,12,0,2,0,0.0,0.0,0.0,0,0.0
13513,derby,/impl/sql/execute/GenericScanQualifier.java,10.2.1.6,187,77.0,16,16.0,0,0.0,0,11,0,1,0,0.0,0.0,0.0,0,0.0
