project,major,minor,hash
derby,10.0,2.0,af4547435cfbda348ecb4aa5ba91d1686105eaef
derby,10.0,2.0,2dcbe066b9c2c0228aca561c825fa1759cdb9fcf
derby,10.0,2.0,d014792c86f237e57138954a1c95e2c9e7cd010e
derby,10.0,2.0,f4d036e0f87b7cd157f8c4ad665ca6a299fe458e
derby,10.0,2.0,cb767a0268de9baec621e6f0ddb3d2b89292e952
derby,10.0,2.0,1b391635b241d2754c89a088ac814a13b51133e3
derby,10.0,2.0,32f71fea8b1d85d1625d6d29b37a4bb33b7cbfef
derby,10.0,2.0,97cf6942cdd4335cabf16aa787a00aac4a47cc62
derby,10.0,2.0,9fbb2286d3d3a2360c84c80479714919f8f6009a
derby,10.0,2.0,7eed91483f86db5a3b1dfb5782a56e7772b6fc77
derby,10.0,2.0,3631eb025058e64dd4b1ba4a37d35b57215500c8
derby,10.0,2.0,b64ccfc49ee3b5d6e7572af4fed6b15ef86d2ba3
derby,10.0,2.0,b9e0b75f0f9ba959ed33904a4d0a8591acf670f2
derby,10.0,2.0,e65b4db83c2369831caa8ab2fb6a38837111fb9b
derby,10.0,2.0,4a47eda77188f8f081de49dc24e4b3b539317b36
derby,10.0,2.0,592457a06fddd225af1f9e1956c199481694cc87
derby,10.0,2.0,ea12fde5b18c87e0c60803208b2e961670fc7f25
derby,10.0,2.0,406bef988db1fec0ac9c9905cb074d53c9e9c6cb
derby,10.0,2.0,2daf25520a9b039e3af08fc2686fc0c94df5f944
derby,10.0,2.0,050b61638b686684efb2ffc7e9c1dd46e1c177c2
derby,10.0,2.0,6eeba4fa934dad9594271ff8b9e648698fb4beb0
derby,10.0,2.0,e727957c5ad9c364d203975a619c375ca428bf84
derby,10.0,2.0,a882b1a1409f9d07a02edcb3691e3012c35a6f31
derby,10.0,2.0,6b858b2c7a524ef7cf65be3be9521b4839915527
derby,10.0,2.0,17d490dca0ba4a7cadae450cab53809b72dcc42f
derby,10.0,2.0,3549d2fc66e73a9209f6503500b1fc6e9310155c
derby,10.0,2.0,712b41b8ca828bc19b3afbbaec93675a96c8d8c0
derby,10.0,2.0,cd5dc3235825d6fe300f7629280c761fba2e8218
derby,10.0,2.0,a4846de843752d7672af1b22fb538229d756664c
derby,10.0,2.0,f4e03230f823665d76dadd187518c13e47926d6d
derby,10.0,2.0,ae7bd386ea13cde545ff5f95b28b01684f7151e8
derby,10.0,2.0,1d3aac8969aad9d2b8fa0d2c70ec6475f3365a71
derby,10.0,2.0,645a92bfa9b8ca18d230e254e6581e419672b0e0
derby,10.0,2.0,4e91e79f9f3da426840c0c90653d984dc26668e7
derby,10.0,2.0,fd6f17331a65e582c45e26835ee03c775cb85c2e
derby,10.0,2.0,3f2e0fa306402e69cfc1e99ad0982e4deed9f996
derby,10.0,2.0,00971d198d9965b99010a58da25f083a314cb58d
derby,10.0,2.0,fcf7ef387a831d3ce62b67fdd0e0f47264e76b4a
derby,10.0,2.0,c24731593546e9c647c7432d448c450842cc2471
derby,10.0,2.0,3b7cf811f8349e13219e5e6a96a512fa2f47ea55
derby,10.0,2.0,6e08d50b16780fa8ceeb5a0665adf2278e4df2ce
derby,10.0,2.0,19625b77edefac0b31576a5e22042dd0ae14fbf6
derby,10.0,2.0,907f47ce44f81f624bb40a0e60a0d9514347835b
derby,10.0,2.0,533d502c426e78df12e874518723bc079b060a20
derby,10.0,2.0,89c519616a74a5f20e6ecdb555ffc5058f518b45
derby,10.0,2.0,83db8d617f5dd2fc9a33a8b42dd4417a7146f5b9
derby,10.0,2.0,50e065b7799a389e36ee14f140f4bb88a3a5fd18
derby,10.0,2.0,e4233337339d37eb4f7897b3ff084d8ceda28aed
derby,10.0,2.0,3e924aeff157f8d5d5d21a9e224178d1301df96e
derby,10.0,2.0,93e7f0e517edff935692a96dffd90817bfe7a4cb
derby,10.0,2.0,9c14132c8dcf963f2729eb9525d7a7b70393d120
derby,10.0,2.0,2e7a2afd3b0e80978544c8463276567d40b0e8db
derby,10.0,2.0,4b8ef80176e06c283dcae4a573effbd6074a2666
derby,10.0,2.0,5d14a2cad5fa22b2df9d1e08488c29a8bba70b2e
derby,10.0,2.0,765e2c45c3319c740f9a5e52478cd9ffc42a0e2c
derby,10.0,2.0,a10e45696717ac4bda6f49d53412a9edcf146c5f
derby,10.0,2.0,0d72ff7be714907e2beb945712fb6b68b676bdc1
derby,10.0,2.0,448ecb0edde486eb90639901c10747fb87300b95
derby,10.0,2.0,6e2bee1addea21abfc01a45e3ac947bb13af0519
derby,10.0,2.0,e0e411edb3bc36dc57415a91f426b1d60e7323bf
derby,10.0,2.0,5935349d02d71bdb1840d186152739e78623ab57
derby,10.0,2.0,90709fcf490cc88f94d6f1a7b58af7ea2b3fb649
derby,10.0,2.0,dadd05a17c2f386293cd0c22c3aa8bf0ab5fd94d
derby,10.0,2.0,1d87ff4dc2577ecebc181032636eecd36cb716b5
derby,10.0,2.0,79fd819a3ae0fc266033c961a633a95e70239eb0
derby,10.0,2.0,e1753031ce2df088804ab43ded27ccfe78593837
derby,10.0,2.0,c33abedfb51574c643256c6a95b1ecf1763d8cfd
derby,10.0,2.0,e07631a659a09fd1d2da73eb13e60941b175566c
derby,10.0,2.0,f2e6696c329c41b121f094d6fe8b726d8f85382e
derby,10.0,2.0,e916164780dbae93ae33b22598cdc7a477de61a5
derby,10.0,2.0,0223b95e504f8b884800a257bfd3929bb47e5735
derby,10.0,2.0,aaf9dfd2eafe5a0a00c959db028306a206d45d9c
derby,10.0,2.0,3bfb5f07f11d7a77ea973c80928fa7409bec0646
derby,10.0,2.0,178ae9d042122032d52289a355c19a9d4668cac7
derby,10.0,2.0,3215e564543153bb18fc0b24b266b0265d865e73
derby,10.0,2.0,48058a0c84ffed49e34f1dbafbcbdb8ab4c107b8
derby,10.0,2.0,bbd72a85008948e0ff0a0caadc509f9c9268d510
derby,10.0,2.0,a58c7f8e48cb99e1e71edff1047da374dac3803d
derby,10.0,2.0,175a7402ef771eb25df50ddae9e32d7279137b7d
derby,10.0,2.0,2e35afd6aa3dbb47cea0aa28187a55c9f9d640fd
derby,10.0,2.0,c63d941bbb074cf88478026e48f98cd7bdc549d5
derby,10.0,2.0,7095131a2686b7379b10ae86064a1a5d472dca44
derby,10.0,2.0,562671ec8d3524a68f5fd3e960124204d2094830
derby,10.0,2.0,26be6eeb8e0e66446f188ec3a145806e49b101d6
derby,10.0,2.0,193850b8b6d0ee14a54a12c6f11d2f5ac3a49a94
derby,10.0,2.0,4e3b1b6bc1bd896dbd242bfaef2359402edbbd7b
derby,10.0,2.0,e6936eadb0afbd9200dd7c4f75e223b9e9d0281a
derby,10.0,2.0,1128268f9927facb284b9ddbb0e12d2106d939d8
derby,10.0,2.0,92caf5ec7c970d3a6b38f478a18bc97c21348142
derby,10.0,2.0,8d188b9642ce97612889365e512cd4ffce306e73
derby,10.0,2.0,ed225aeaa06d5f26f565a71184448d78bef54ba4
derby,10.0,2.0,3e67fd507501490726a7345ee53481d286907d46
derby,10.0,2.0,956f8ac30c96b23cab32e0cfc07f3adb2e819158
derby,10.0,2.0,3d650b1cb0e7096b3c8b3a076a5ded716f7e1c4a
derby,10.0,2.0,1aa7c1ccf5bce799a8e2de7893dd4b0dc8c6cdb7
derby,10.0,2.0,98f1999dfdd16508760fc8d89b38d998b0da237e
derby,10.0,2.0,966d2c39f978eb16adf50af5ffea1952fed13cd1
derby,10.0,2.0,ce9d2145312c6c9de7295e90946aa8d143055eef
derby,10.0,2.0,23b4f8b6be66ee17fd4137d1f49aabe0d2bae641
derby,10.0,2.0,ed0e1141a4e823bd54fc8e43fb885eaab0454bf1
derby,10.0,2.0,28162f6535aefeaa46cb7191b888fc3d36c1a42a
derby,10.0,2.0,72cc553200ee85d4f9093b6236f84a28292e5060
derby,10.0,2.0,c0119bdebcd37f96538601a1e40b145a107bf521
derby,10.0,2.0,0076dfb6fcf8fb25c2f3dd5da13161927cbfa375
derby,10.0,2.0,2700e3d8f1dafc729d4b36a560f80e76f46dd4d7
derby,10.0,2.0,8806721c1f31f1fce3b92ea808bfee1e04b00ed4
derby,10.0,2.0,4b4f1db7e73a43eb1a8f53758d6d289ae0b4f1f7
derby,10.0,2.0,eb8b3a23d9bcdfd733e1c9dd1df38dcbc90c9140
derby,10.0,2.0,9299b831190c3db8997e0594b405f417908d277d
derby,10.0,2.0,81ccab940de235fc61e8d3eddf8f4f435e54ca67
derby,10.0,2.0,9e3341f494ba688e30ce5e7676fc47212fffb2e8
derby,10.0,2.0,04a6ee6e83322358ff2e0ce577f010fbae693348
derby,10.0,2.0,8a2492855e844811af3e0c7fc8a727aff1ec6aed
derby,10.0,2.0,a53b758ee2904c80753f3a990ed8239a34c43587
derby,10.0,2.0,64e17680f0d9ec3ad16b9a7b15e3d99a2d56b0fc
derby,10.0,2.0,d192b7dbe60f4c18fe1189aa85b2724418aefe6c
derby,10.0,2.0,a1a7f8ba1005ec3f2aa9a85951314c73e29b5f62
derby,10.0,2.0,8ce90e7fefc7333ba3f697da743ebcc92b28ea4c
derby,10.0,2.0,7cb20d8ee427cc3e33a1f5c4cc1b55219b19de9c
derby,10.0,2.0,21350fd74c6aee8422e4afbbe3a5c93c34081748
derby,10.0,2.0,525dd0fd9a139a8232cf72dd081192f99b761c03
derby,10.0,2.0,cd3bb2ae182c40923da623585d7325fb4d4c64be
derby,10.0,2.0,37952cfd60492ee3705c9d6231eb3c7d28a3b346
derby,10.0,2.0,b8a642385504f4c540c8be204fe8d71330548b8a
derby,10.0,2.0,747f26177c053805a9b9054b3332cba476dbd514
derby,10.0,2.0,fc6efec2437662b90455a6ec03f7d00e8f64efd7
derby,10.0,2.0,2efac2871bec47e45e5ddc2d7eac61ddf7572d88
derby,10.0,2.0,5f9f54905190771b85b42dbf25c097e586a28580
derby,10.0,2.0,e6a6f140b772965306de72c1501fe16e9aca491b
derby,10.0,2.0,8217319d0e509f646a59f16671354108f4cea03c
derby,10.0,2.0,5ec85106e4169936dc38bd4153b9f13ae5e8e08c
derby,10.0,2.0,527d377fd95738cb428326863a07d2f5ef09ec8e
derby,10.0,2.0,15a32b6c08c0c0e00603fcbc15ba1d946ec88a3d
derby,10.0,2.0,3896fddd22497e5fe511d4129c0fe4e576f149fb
derby,10.0,2.0,73d724c67de6b4094f8639b5a620557c500cb959
derby,10.0,2.0,b350a56420f6c058daf752e377e3216a069321b7
derby,10.0,2.0,96c9b9f156687db1414e8c535b7cd4c3befb6796
derby,10.0,2.0,a5f9148bd0f53da995f1d4e6915b58caad1a5561
derby,10.0,2.0,d3764401ef9a892fe6fe7e2bfc91cc4fa9e57b53
derby,10.0,2.0,bec19ac39aaa118424f34fa9e54dfba8ecbdbabd
derby,10.0,2.0,f658f85d6ba2913c6d267deb1930f3ded81c8f4f
derby,10.0,2.0,d78ad2efcf4df15f78a0200b5ca314ec5eea943f
derby,10.0,2.0,e3d18bd4a34f68de222f9ffe3f1a57850a0209f4
derby,10.0,2.0,e72bcdd38d7fe0f55b50b1d81595c49e440e6b2d
derby,10.0,2.0,874cceede99684a29c12705e10b9f03112f84856
derby,10.0,2.0,59d98b89b4ec74d434a55cfd48959a24703c29d5
derby,10.0,2.0,3adafeec1d6d8e33365bd2ef642905b7ed0ebaeb
derby,10.0,2.0,dda56c6f054095d6acfb874dd92e419588f3fd40
derby,10.0,2.0,e1987c60c21312a7bd8ebd88a6e4b2cc0a8596a5
derby,10.0,2.0,7ddacaaa93272ffbada9d96d3c66cfd22f7e61a3
derby,10.0,2.0,50ba36bedbdde5584d4b40a9d373ed17009f4bc4
derby,10.0,2.0,9a55713e1f824806b1d5fa77b1cc1b3974fdea5e
derby,10.0,2.0,648b4c120a40650b3692978640127eea94732ca6
derby,10.0,2.0,f6f8e10946122b0fe70625d1361906c4ecdca204
derby,10.0,2.0,962234bf7fdbf491281d91bccb30bbadc005ea72
derby,10.0,2.0,3221ff3bde742da963dc3da841157ad0a92e0402
derby,10.0,2.0,694fc080d936c81548022c8dd43fa75ec9bef634
derby,10.0,2.0,2c35cc04db3d3532d494f6b71b8b0833abc628d6
derby,10.0,2.0,7881ae5d8cd7853a1fb219629f6dfce7f75c163a
derby,10.0,2.0,8c78a280b5bc95eb722d4e48cb4883d283747ca9
derby,10.0,2.0,af3ca9177f56fea85ef55dbd2874834d8b4ff7d3
derby,10.0,2.0,dd7d579b5d0f0ac29b099471cf355031afda8def
derby,10.0,2.0,8750f3124b669ae2f0c4c8fde74c2d5445348388
derby,10.0,2.0,a138885db84ee01495b295e6546e17b9c70cd6a0
derby,10.0,2.0,0ce6b779ae61d5787e6e4fd787041b37c058f9eb
derby,10.0,2.0,824ca0bbad73f1ca947785ca7a543f920629a101
derby,10.0,2.0,9ae1fac0386f00b2d7be844165b4d797c952f5a6
derby,10.0,2.0,93fa39e6571bef47d292ce133103ed0e1f3d1815
derby,10.0,2.0,41613010b6ad202395a3f8d2e5e75104dddb4533
derby,10.0,2.0,d86eb82d84c0dcc5e82a2dd4e0f5ae72a1a17630
derby,10.0,2.0,c049abf49e4f3c376ea4aa8f920ef3925f76cb33
felix,1.0,8.0,ffc9c7fd1ec4c257e40d0d104df3fadec257cbd4
felix,1.0,8.0,83e615507de1b7c37b1ea945e6cae8da66074cfd
felix,1.0,8.0,10ec65ec2dc0a0f73871bd55850bab1bc7be6891
felix,1.0,8.0,67ae839c08a329eaa2aca156d340e5f84ebbf2bb
felix,1.0,8.0,2d32365b9681f2fe426d6165562e9855c3f95815
felix,1.0,8.0,53fc0a97ce696691dff731df05c0fe53a6e5053a
felix,1.0,8.0,9178b071e80b5b379e4c94242290bcaf1dee0f2c
felix,1.0,8.0,8bac5e2d4fde95a2d84912c9d94e9a760e6f9f5c
felix,1.0,8.0,0d6e3c6972470dfb2553fce694351dc43f4c9bfa
felix,1.0,8.0,8903b0a0c64f86341c306607efc068ab969a9636
felix,1.0,8.0,1bf95836c17e01e5ab96201e1a2d8580bbd25de8
felix,1.0,8.0,d07060fde9475ded2578a99b3ca940210bbe11a5
felix,1.0,8.0,c1fe8d84eb0cf021603e2bbf4ba0680e2e218617
felix,1.0,8.0,f77b29e16598d640e67814553c7845d82bd757ec
felix,1.0,8.0,f4fc7e6b09c226ae838c53ae9853c03e518f708c
felix,1.0,8.0,de7cc91cd658d5d815f88eb1682e08fa441fb68e
felix,1.0,8.0,7598b303f70aaaa6c4040bf4c1396e5357ec0d6a
felix,1.0,8.0,7d9f9fec97494c0d0c38a10ea52b6ac92558ad50
felix,1.0,8.0,9fa9fe809939698796a40c98dfa8fe56ac19df41
felix,1.0,8.0,8544b1c42546510a6d15cce7ee1754617d1d51cd
felix,1.0,8.0,dccfdad263a598853cb90f4f3769b881cc38cef1
felix,1.0,8.0,9c167ee9b049c8fc23ac27cc7e7a4c1777c4aecf
felix,1.0,8.0,238b8a9378827a47b14fff8515bb0d33dcc636b8
felix,1.0,8.0,a456016f744df8af71cca6b9b6d5eacf16b1e72e
felix,1.0,8.0,e4d28e8db2e909186b58a4bbb538c8616495167f
felix,1.0,8.0,e7cf56c401f952915ade44bd73c4e1fba6d71744
felix,1.0,8.0,a9e219cc2f5b3ff3c9c685e6345206c63286241d
felix,1.0,8.0,ab64aab33db3bfa9328027cc755d1427c2a7a470
felix,1.0,8.0,418b5bf2559a4b40b91d638de5a314039101f1c3
felix,1.0,8.0,5dafe385935a22e3e033fc9c7101342ba3da23c8
felix,1.0,8.0,8d6ee1da3cbd6e2d5be5ee294629679b1677730c
felix,1.0,8.0,d314789a81fff878f5aa2866e9665bd6820ea563
felix,1.0,8.0,2a25d6e853f5a4f60ef3e66d6f6d439ba99a746e
felix,1.0,8.0,6f84f99bf78ce7a6caf493375edce3e5063e3031
felix,1.0,8.0,09384ad060aecd0e078fab2276e3a57dac16a7b5
felix,1.0,8.0,df9dc152467a3a4391367a15ac373a8cf77b569a
felix,1.0,8.0,715f50c2970467b474202c52235598aa99a53390
felix,1.0,8.0,5e08569c98adcf95ea4feefb6082ef926a0d19e6
felix,1.0,8.0,dca10f0daad71bcfee992d3e1400aef434b39ea2
felix,1.0,8.0,fb91ca4671c67ea6cda7ccf6122623e31bfd7a05
felix,1.0,8.0,b5aa87ce67adf5ddf7fe38538eb33c1abf2dc0c1
felix,1.0,8.0,3c0f9529666fc704fafadec040da7695bbb7dc63
felix,1.0,8.0,df8771b0588d543abee9b75c682df56dba3c2c76
felix,1.0,8.0,ea857d0b2dd34ba77ad36619af936d23902f74fd
felix,1.0,8.0,31c49b805db5257184cd8e0f70b2353ca79b63b7
felix,1.0,8.0,543545a953fcb118ef69f6813d45cd2ddb82ad34
felix,1.0,8.0,86aed6f888513a3c51747e43a5db436acbac4cf9
felix,1.0,8.0,b17c970c0a0bdfec91b1a44db3d9e2ddc3712b23
felix,1.0,8.0,9945995f86b6327a7709ccb36bbf2383f0b710d2
felix,1.0,8.0,f2186d4ce4b3694233042d94608345c0d8c12cae
felix,1.0,8.0,d3bc2bc5e833691479646d090833539847558897
felix,1.0,8.0,9fee250a4c657a0885c0dd0c74cd4336e369185d
felix,1.0,8.0,475f9f6338ec64f2329990addf57d90b8e5c1599
felix,1.0,8.0,1e4c8c3ef83af0f800997282a648014aabd0fef6
felix,1.0,8.0,50cf6c2c1961d8791e1c0c03563e965b4318efc1
felix,1.0,8.0,2441c68804fea9c9cf5b7acc9826ae9206676973
felix,1.0,8.0,7dc51a9f1bc839572733c1e79d9abd802b363f42
felix,1.0,8.0,47f976fe966b96950e88f2d6eeb560d83cc5e507
felix,1.0,8.0,d9122d71c7f277ed759c62181d6b1b69a905d089
felix,1.0,8.0,4c9cc3729ab531a48b19c4f9a2b5552635455bc8
felix,1.0,8.0,d91e83db2f5de4aa06fb94e60e8bd593291a3c51
felix,1.0,8.0,77ef1fc1b1ef3c8aedc943d79cc746ac6d2ccd7d
felix,1.0,8.0,5e5e769ced9ad004a87ff4909bf7723674c06002
felix,1.0,8.0,efccbe011efc451e0322e1b8acfb7c77d5171a43
felix,1.0,8.0,eaa3e204ed9194900ac5812728eeed1ae4e2bdea
felix,1.0,8.0,a0f594446a33e2a008388e8fa2819f8fed6f1c0d
felix,1.0,8.0,7608f850ba18a12fa36621d1726caaa05eb8d6a5
felix,1.0,8.0,40203bcfd5c472dcc5c00388b0d9b08992b4b80f
felix,1.0,8.0,d1720979586e527d957b61fe3f0fab68c7f91cd2
felix,1.0,8.0,b5144a60a92b8a350879d211e3f209230431a6b8
felix,1.0,8.0,6eaf09f4d8d2e2d89fb8df8c9ec6d4c0546edf35
felix,1.0,8.0,ce986125370224d1bb97f06ca53e3f5d3bd9606d
felix,1.0,8.0,729d2e59d30ed39d70d2c939874537c1f288e12e
felix,1.0,8.0,20d90e2e87332126638f1983d738cb5a108bc639
felix,1.0,8.0,42d4aa16a7966fdbbb229051aae42e12ab6ab03b
felix,1.0,8.0,1d5186ab104cbc0ffbbb5d9a95612d74a92b4321
felix,1.0,8.0,ba286fb8d0af6366551d44b253cb130713fb7a6d
felix,1.0,8.0,d1be36bdd876fc1054241da0be35af3f9b5333d3
felix,1.0,8.0,46082b7540ac0458529eabd18a5b56bf0f635a57
felix,1.0,8.0,4d1283b2e19ca52285b3d3853dc5acac6d2df93c
felix,1.0,8.0,6288fa3261b72d0045fee64208cddeac32f7edfd
felix,1.0,8.0,b972c2ba9c3855054cc3854415bc37f153e508b8
felix,1.0,8.0,6e190f5f3962a8896dfca7ce89227d824ac10cee
felix,1.0,8.0,1491e9ddd25144a781def0242cd267b966305240
felix,1.0,8.0,3acfbf37b358e40300237c68ea455fe745f5236d
felix,1.0,8.0,4d4d02efe1eb06382605b01c71546e1fa8b54973
felix,1.0,8.0,bf8832b4c8f08c9e478a9a1d7af4dbc581b5599b
felix,1.0,8.0,04a11666bc44b7934f59053f960a611d6956b65a
felix,1.0,8.0,b4d2337da3d08610640f595d52f72317156ce8f8
felix,1.0,8.0,8bd6fe79bc7d637d92c824103237c6c71877f308
felix,1.0,8.0,647e107ddbfc7350385d69a66134ce910a8df5f0
felix,1.0,8.0,158cc829be83a80e5b0ec76d7d35ad983e6e0d1c
felix,1.0,8.0,79078f9e42d2b6ac0052084cd2b507e1c6b61ec9
felix,1.0,8.0,8ed8256344b5cca48b681b94f39e504497a1ac25
felix,1.0,8.0,169aaa00619a4785101a8d401142ecc18b2a5865
felix,1.0,8.0,e19fea09eb10f94d2ebb31b33dc0b219d1df30ef
felix,1.0,8.0,f510c385681a6df69c29e8449c95c8fc77471e47
felix,1.0,8.0,bfb9a9b0bcf71796eecfcdeb31f565ea38376af5
felix,1.0,8.0,1cce96c6476cb2c34781235fde87527f95f8e854
felix,1.0,8.0,96c881f0a4f869d025d0b283052605aa04e1252c
felix,1.0,8.0,e1030ee132928eaa28586bad572e62158bb1ca4d
felix,1.0,8.0,6be90a214985232a46f79f283af3da89d6712f43
felix,1.0,8.0,1735ea57beabcc40701a7a76f59b8bf77c296fa0
felix,1.0,8.0,842f2aea0d38d5ff5963e513dc844846b47b0613
felix,1.0,8.0,6f60df13359d6b4cd10f1d4c0d84c426d4d30662
felix,1.0,8.0,01c0d7b6386986415a985495c65ec3b0207142a2
felix,1.0,8.0,bca84a2bb66544628b9cfee019ec0478000f4889
felix,1.0,8.0,6a31d8c016c2bef2599de6d28838d3a4a686cf85
felix,1.0,8.0,da34fa1f9edea8c780d0613b774076af3219ce4c
felix,1.0,8.0,4eede5195e87222ad15a9b95b146a7a806892f42
felix,1.0,8.0,30d3f60a0fdcde3169f81b4f82a4be4d053224f1
felix,1.0,8.0,4ecd978f53f3a898c1050896a67ae02cb4efb16c
felix,1.0,8.0,d3656a9126c5d55c9b47962e12f4694b64578997
felix,1.0,8.0,070055dd1515ea45b43ad447f55a0fee404d39fc
felix,1.0,8.0,0de558d522c4f659ec738e3f843e5cca976dc681
felix,1.0,8.0,f1f96286eacb9bcff89347cc869a006322986f90
felix,1.0,8.0,d3b68ee3ec0fc50f6bf8b37af6b367319d07b657
felix,1.0,8.0,494f26932a2680a432bedc184dd9e65fff0c0ea2
felix,1.0,8.0,e46023fd047e82233ae9ae61ea84e2490bce4b4c
felix,1.0,8.0,9031c4466484f974d47e049ab09d3666c758a183
felix,1.0,8.0,d550b80d3fcfee9a2cb638cca626ed53c677809f
felix,1.0,8.0,5640720adabb3090349897161687f2caccc91124
felix,1.0,8.0,a2435861ef3359402919a3023c928453cfec658c
felix,1.0,8.0,2d42108f4ad49d861ea5935906c1870b232ef70c
felix,1.0,8.0,c1d577f394c14f3b714f4c99dc7f776637b7201f
felix,1.0,8.0,65890bfdfa913f03aec74d1f8607cb27294f331b
felix,1.0,8.0,d15b144c3b6fd00f9d2b8aa598103060dc1790f1
felix,1.0,8.0,a40ca9d98ca8010f2a1b3901973912d5ba0f1d89
felix,1.0,8.0,6dc8de18ab89ddc208d008a963296721f28ba8b8
felix,1.0,8.0,9f8c0c64b42fa84c951e17b1c2a6c55668ff69a9
felix,1.0,8.0,6c1d75843cf907d9a4820c1451eb5ff41fe14e1b
felix,1.0,8.0,609bf5f2d855f1577a40dacba782805a0eda4e18
felix,1.0,8.0,de502d16ab87a66106eb845ee721c85cce0df114
felix,1.0,8.0,e15bbb0d29607e29b9074d3d51aaa599674c5ff5
felix,1.0,8.0,9808ed84a828233f3969e8651147f635e78f1e1d
felix,1.0,8.0,2dbcd553e53494f67ace494c9614cdc56b09e419
felix,1.0,8.0,c2410739de86e4b7cdf9e32f4f5c9e0bdd4b5cd7
felix,1.0,8.0,a3efc11af87301411ab7e7c948b9f3a7320d2d41
felix,1.0,8.0,d569e5dd5ce142c154a307e73ce16c48fa4126aa
felix,1.0,8.0,a4b117c6a1f816bf147f3779a0ecef252491adc8
felix,1.0,8.0,b769ef792bbc99b202b7c64cbd96e58713950ab2
felix,1.0,8.0,133c3c08fee05d01840ab091461cfc5f3d154b21
felix,1.0,8.0,cbe97668eeefbb9b1b2930f5e4a87b72bff01928
felix,1.0,8.0,d4f680878bdc5ec61c318e24ec24fea8a34dbfe4
felix,1.0,8.0,180d02f51f589d269ac96528d8c15588d0e36994
felix,1.0,8.0,f3619ef863ca495ca152a8777973f2ef7d650ab0
felix,1.0,8.0,fc81ef29629834c616265cb5c687260ad9aa2af0
felix,1.0,8.0,dfa9860d788ac5d4c115658d704e4b8f7490f79c
felix,1.0,8.0,5145cff60be8d1994e56907fce68dda154ab20b5
felix,1.0,8.0,9d34c6b97e4ea1965be0a689d28f6b8d7f67e5ea
felix,1.0,8.0,a4475cbe04a817967e106b2ef9f2cad6d7ed787d
felix,1.0,8.0,5453425b489cba3ca42f03cc7cb536c0da4982eb
felix,1.0,8.0,0fd307339b0f229926b7b1b3f4f72e5bd824d5a6
felix,1.0,8.0,e050be018db51418d2637add7045d8d1399112a1
felix,1.0,8.0,b350399b96233af12c1e48eb3ca938e6ef89c654
felix,1.0,8.0,fc1018e9f77e56dad470ec18f7a645d7b4ab6730
felix,1.0,8.0,8ddadb72b9c82c39310124489373afe8a0d57b80
felix,1.0,8.0,fee16055497eca39727ac39dc842beb01bb8f896
felix,1.0,8.0,38e1e40370b50cbb0065752cac051120511f3177
felix,1.0,8.0,8aa01d3c0f13537862e9c2a6fb7f5ea1e928e44b
felix,1.0,8.0,2c47f5f2a67a7b9c5bdc48044ff85437eda9aac8
felix,1.0,8.0,68f1087872941c1c85b1e48e594b4632974dc134
felix,1.0,8.0,37631edee549361b0dedb9f64716e6c0befff12a
felix,1.0,8.0,de33ff8eba2916be5dbaad53aa796c91f3162c8f
felix,1.0,8.0,ca551ba4a6f6126d4be21bcd43f998cefb17aac0
felix,1.0,8.0,264ab0da618aaa78699af0c9b8542be19d6ca5ba
felix,1.0,8.0,7430d6fd7a33b504b0846dcf94d02a76a9b8bc3a
felix,1.0,8.0,cac3ce29e77175ea379a4e5260a68d93738b14e7
felix,1.0,8.0,62613cfbdee5dbdb29ff2ca68e039c90fee6537b
felix,1.0,8.0,46556d6379438b30b6228452e901d1046f6d9ce7
felix,1.0,8.0,30659f6bd4fb795915ef36672ca55efd4e391212
felix,1.0,8.0,14cba27caf6c6ecd96e021233e48db2e767aee64
felix,1.0,8.0,9677e6dff65fef0b874ca7e42105e14ca17e5c4a
felix,1.0,8.0,443ee0811e0cc95653cfb8155cd109d657299284
felix,1.0,8.0,8c8c7c2bff6f297a4f2b89d0d7555451e69640fd
felix,1.0,8.0,cef87ecb90a3a67bb292854820ce99c780d57b6c
felix,1.0,8.0,51fe81a11b5feb5d043d09ef324c45220def870a
felix,1.0,8.0,18724edc53d1b38ee7250d38ad3e5a6909c7e493
felix,1.0,8.0,0486b099aaf6ba228679acd83cdcfcc71170fc93
felix,1.0,8.0,60490181a0ad03d87ada06af29765c43addccef6
felix,1.0,8.0,ce65cc0e9559ebe724acf348f15366bf6b29096e
felix,1.0,8.0,101770a9b80fae5485afeab4576a862b26b77ac9
felix,1.0,8.0,230b3dad7f64416c3b80317a645d8ed5ee148686
felix,1.0,8.0,23e740d8e8b461e5ddc380aecad1d2a468202598
felix,1.0,8.0,1e137a1a8a7cfed76b2d06690714d3d8be7bc7b7
felix,1.0,8.0,c146def47f781808ff79279cb89304136834361e
felix,1.0,8.0,c8a011116a6a73aaf4ca10210eec634c719ae6a1
felix,1.0,8.0,b22256a73ae0ff4a58d72d423aee1cb384b2ef22
felix,1.0,8.0,74db3bb5bd2f47e660c04ec30818ad059ec9e446
felix,1.0,8.0,a45f5dee3c5c159141ea86ef2c128a5f6c9fe6d9
felix,1.0,8.0,c6e4c5572ec3819402f0b99fc1292ac71ec72eab
felix,1.0,8.0,339d4e474ce1abc2da40aab15ee9f3dcc4dfa1d3
felix,1.0,8.0,dcad483f827f9d3cf29232efc70e71d88eba64f3
felix,1.0,8.0,3a62d0d5eb1819cad3084d9e3549bd0428059829
