"","project","major","minor","release","filename","filepath","shortpath","churn","la","ld","CC","LOC","num_pre","bfs","exp","num_bugs","num_post","priority","release_id"
"2441","openjpa",1,2,"1.2.0","DynamicStorageGenerator.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java","/apache/openjpa/enhance/DynamicStorageGenerator.java",0,0,0,0.0596234309623431,0.0957095709570957,0,0,0,0,0,0,0
"2442","openjpa",1,2,"1.2.0","FieldConsumer.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java","/apache/openjpa/enhance/FieldConsumer.java",0,0,0,0,0.00275027502750275,0,0,0,0,0,0,0
"2443","openjpa",1,2,"1.2.0","FieldManager.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldManager.java","/apache/openjpa/enhance/FieldManager.java",0,0,0,0,0.000275027502750275,0,0,0,0,0,0,0
"2444","openjpa",1,2,"1.2.0","FieldSupplier.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier.java","/apache/openjpa/enhance/FieldSupplier.java",0,0,0,0,0.00275027502750275,0,0,0,0,0,0,0
"2445","openjpa",1,2,"1.2.0","InstrumentationFactory.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java","/apache/openjpa/enhance/InstrumentationFactory.java",0,0,0,0.00941422594142259,0.0145764576457646,0,0,0,0,0,0,0
"2446","openjpa",1,2,"1.2.0","ManagedClassSubclasser.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java","/apache/openjpa/enhance/ManagedClassSubclasser.java",0,0,0,0.047071129707113,0.0574807480748075,0,0,0,0,0,0,0
"2447","openjpa",1,2,"1.2.0","ManagedInstanceProvider.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedInstanceProvider.java","/apache/openjpa/enhance/ManagedInstanceProvider.java",0,0,0,0,0.000275027502750275,0,0,0,0,0,0,0
"2448","openjpa",1,2,"1.2.0","PCClassFileTransformer.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java","/apache/openjpa/enhance/PCClassFileTransformer.java",0,0,0,0.0313807531380753,0.037953795379538,0,0,0,0,0,0,0
"2449","openjpa",1,2,"1.2.0","PCDataGenerator.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java","/apache/openjpa/enhance/PCDataGenerator.java",0,0,0,0.0774058577405858,0.213971397139714,0,0,0,0,0,0,0
"2450","openjpa",1,2,"1.2.0","PCEnhancer.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","/apache/openjpa/enhance/PCEnhancer.java",0,0,0,0.559623430962343,0.836358635863586,0,0,0,0,0,0,0
"2451","openjpa",1,2,"1.2.0","PCEnhancerAgent.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java","/apache/openjpa/enhance/PCEnhancerAgent.java",0,0,0,0.00941422594142259,0.0187018701870187,0,0,0,0,0,0,0
"2452","openjpa",1,2,"1.2.0","PCRegistry.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java","/apache/openjpa/enhance/PCRegistry.java",0,0,0,0.0345188284518828,0.0376787678767877,0,0,0,0,0,0,0
"2453","openjpa",1,2,"1.2.0","PCSubclassValidator.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCSubclassValidator.java","/apache/openjpa/enhance/PCSubclassValidator.java",0,0,0,0.0387029288702929,0.0462046204620462,0,0,0,0,0,0,0
"2454","openjpa",1,2,"1.2.0","PersistenceCapable.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java","/apache/openjpa/enhance/PersistenceCapable.java",0,0,0,0,0.0101760176017602,0,0,0,0,0,0,0
"2455","openjpa",1,2,"1.2.0","RedefinitionHelper.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RedefinitionHelper.java","/apache/openjpa/enhance/RedefinitionHelper.java",0,0,0,0.0428870292887029,0.0387788778877888,0,0,0,0,0,0,0
